county,rate,num1,num2,num3
Modoc,20.94,5.705,72.925,10.47
Lake,20.19,11.2075,34.1175,5.37
Humboldt,19.6,12.8325,28.69,3.8275
Lassen,17.035,6.45,36.92,6.855
Shasta,15.2325,10.06,22.145,2.9225
Plumas,14.7,4.005,42.1525,7.35
Sonoma,11.2025,8.4175,14.63,1.525
Siskiyou,11.1675,4.4625,25.3775,4.2775
Tuolumne,10.65,4.035,23.085,4.285
Amador,10.46,3.6825,26.1025,4.4625
El Dorado,10.0475,6.06,15.7825,2.315
Marin,9.66,6.205,14.365,1.965
San Joaquin,9.38,7.22,11.99,1.1725
Santa Cruz,8.97,5.7275,13.4125,1.845
Orange,8.3175,7.315,9.4225,0.5275
San Diego,8.005,7.0325,9.085,0.5125
Mendocino,8.0025,3.915,15.915,2.5225
Kern,7.3325,5.5975,9.435,0.9475
Trinity,7.3225,1.995,39.0075,3.6625
Ventura,7.315,5.5775,9.4325,0.9475
Stanislaus,7.07,4.9775,9.7675,1.165
Del Norte,7.02,1.91,24.445,3.51
Sacramento,6.7425,5.4475,8.25,0.695
Fresno,6.6,5.035,8.4875,0.8475
Calaveras,6.4875,1.77,18.5975,3.24
Sutter,6.3925,2.8625,13.4925,2.2075
Nevada,6.11,2.735,12.8975,2.1125
Contra Costa,5.7625,4.3925,7.4375,0.7475
Inyo,5.46,1.4875,29.0825,2.73
Mariposa,5.43,1.48,28.935,2.715
Riverside,5.2625,4.3375,6.33,0.495
Kings,5.26,2.4325,10.235,1.7825
Monterey,5.1725,3.33,7.7875,1.065
Butte,5.0225,2.585,8.92,1.475
San Luis Obispo,4.8825,2.6375,8.315,1.335
California,4.8675,4.6475,5.1025,0.115
Tehama,4.7875,1.8125,13.3225,1.925
Colusa,4.7325,1.29,25.2025,2.365
Imperial,4.165,1.7075,8.5675,1.5575
Madera,4.045,1.53,8.765,1.63
Merced,3.9925,1.985,7.28,1.2275
Solano,3.6675,2.09,6.015,0.93
Yolo,3.045,1.3625,6.4225,1.05
Napa,2.985,1.29,7.255,1.055
Santa Barbara,2.645,1.505,4.5775,0.6725
San Bernardino,2.6425,1.9925,3.45,0.3575
San Mateo,2.415,1.49,3.7925,0.5425
Los Angeles,2.395,2.0975,2.7225,0.1575
Placer,2.3675,1.2175,4.5075,0.7
Santa Clara,2.3575,1.7,3.185,0.36
Tulare,2.095,0.96,3.9725,0.6975
San Francisco,1.895,1.09,3.0975,0.4775
San Benito,1.8425,0.5025,9.8175,0.9225
Alameda,1.5575,0.9975,2.3275,0.3175
Alpine,0.0,0.0,306.9,0.0
Glenn,0.0,0.0,13.17,0.0
Mono,0.0,0.0,26.61,0.0
Sierra,0.0,0.0,111.11,0.0
Yuba,0.0,0.0,5.14,0.0
Unknown,,0.0,,
