county,rate,num1,num2,num3
Placer,116.31875,112.0085,120.75225,2.21971
Lake,100.351725,90.4034,111.0965,5.2076525
El Dorado,97.5219,92.2509,103.015575,2.7263625
Marin,97.13585,92.407225,102.044125,2.4424325
Trinity,93.65975,72.358525,119.30495,11.579575
Napa,92.946175,86.779525,99.436175,3.200015
Tehama,84.6937,76.187375,93.897025,4.45543
Contra Costa,84.626725,82.512925,86.781075,1.0852425
Nevada,82.09715,74.29065,90.501625,4.08205
Sonoma,81.874475,78.752875,85.088175,1.6080175
Amador,81.493075,69.203725,95.345475,6.5279275
Tuolumne,80.87085,70.326375,92.5673,5.5701975
Glenn,80.2411,68.837125,93.02285,6.0457125
Calaveras,79.435125,68.2566,91.922825,5.9194825
Ventura,77.178975,74.948475,79.459075,1.14629
San Mateo,77.055475,74.44305,79.7366,1.3443325
San Benito,74.0391,66.083175,82.690525,4.1743175
Solano,69.6681,66.7465,72.6848,1.5064675
Inyo,68.803,53.9317,86.5084,8.0522275
Mendocino,68.104425,61.258675,75.507475,3.5850825
Sutter,67.02975,61.170725,73.299175,3.0573875
Shasta,66.867375,62.115875,71.88615,2.4686525
Stanislaus,66.0483,63.663875,68.499225,1.2276375
Butte,65.1116,61.424875,68.961825,1.9081975
Orange,65.0616,64.0049,66.131425,0.54133
Sacramento,64.997325,63.499025,66.52205,0.768865
Mono,64.102575,48.468,83.265575,8.5535625
Fresno,63.301625,61.593175,65.045425,0.87756
Tulare,62.152,59.72395,64.6535,1.2510475
Madera,61.972075,57.591625,66.597525,2.2756325
Santa Clara,60.8613,59.533725,62.2111,0.6810525
San Joaquin,60.51885,58.5695,62.51665,1.0026475
California,57.897475,57.61445,58.181575,0.14475
Alameda,57.8663,56.439875,59.3197,0.732265
San Diego,57.6885,56.72515,58.6641,0.4935575
Riverside,57.21935,56.119925,58.334875,0.5636175
Santa Cruz,56.521925,53.5405,59.626325,1.541605
San Luis Obispo,55.830625,52.760325,59.033725,1.5885825
Humboldt,55.4166,50.910875,60.216075,2.3476075
Monterey,54.3849,51.92505,56.9311,1.2694075
Kern,54.269025,52.585975,55.9922,0.8653925
Plumas,53.63985,40.8598,69.3264,6.9949175
Mariposa,53.5932,39.049875,71.840875,8.02414
Yuba,52.6961,46.910975,58.997675,3.0371025
San Bernardino,52.691175,51.60735,53.79195,0.5558
Merced,52.4722,49.69405,55.365175,1.436545
Kings,51.879175,48.045625,55.9381,1.9933275
Lassen,49.7896,38.966,62.724525,5.868305
Modoc,49.7336,33.407775,71.53985,9.2165225
Del Norte,47.466325,37.340325,59.5218,5.482715
Colusa,47.21755,37.736925,58.385475,5.1140225
San Francisco,44.936425,42.7936,47.15925,1.106605
Los Angeles,44.52325,44.022575,45.0282,0.256165
Siskiyou,43.727025,35.916025,52.759975,4.18617
Santa Barbara,40.9551,38.953375,43.033175,1.0340025
Yolo,40.676475,38.115125,43.364775,1.32793
Sierra,38.759725,13.0299025,90.0929,17.109375
Imperial,33.82185,30.866775,36.984025,1.5420475
Alpine,0.0,,48.5379,0.0
Unknown,,,,
