county,rate,num1,num2,num3
Mariposa,180.86475,152.01025,213.6215,15.36505
El Dorado,172.296,164.66325,180.191,3.93794
Tuolumne,150.2405,135.453,166.20775,7.740165
Marin,146.872,140.832,153.1045,3.1136075
Placer,143.46375,138.7615,148.2845,2.4188175
Lake,143.1495,130.7565,156.4,6.46514
Calaveras,139.6455,124.85,155.716,7.759905
Mendocino,130.3565,120.54975,140.75,5.100915
Trinity,130.1246,102.28765,163.32725,15.082075
Shasta,125.81625,119.09725,132.81625,3.47488
Amador,123.80375,107.544825,141.83475,8.58818
Siskiyou,122.7175,108.99135,137.69675,7.2105475
Nevada,119.12065,109.676475,129.16855,4.9188175
Sutter,116.385175,108.300775,124.9155,4.19879
Napa,116.271,109.2435,123.63275,3.6411075
Sonoma,116.07975,112.24175,120.016,1.9745525
Solano,115.922,111.86975,120.0835,2.085785
Ventura,114.72125,111.94425,117.55025,1.425675
Lassen,114.19175,97.902725,132.44025,8.6340575
Butte,113.806,108.586775,119.21175,2.693895
Contra Costa,112.17575,109.762375,114.62925,1.2380525
Mono,112.0,89.4148,138.58575,12.179875
Plumas,111.231125,90.984575,134.708825,10.8611
Stanislaus,110.54975,107.2905,113.88275,1.675115
Modoc,110.3448,81.58535,146.082,15.812225
Kings,108.91365,102.594,115.521,3.2721625
Humboldt,107.92905,101.223675,114.96275,3.47571
Colusa,107.00865,91.598175,124.277,8.16909
Yuba,103.908875,95.25755,113.137225,4.5096575
Sacramento,103.30535,101.272325,105.36935,1.042465
Fresno,103.04335,100.709175,105.4184,1.1977475
San Mateo,101.41965,98.37715,104.53275,1.564035
Kern,101.0784,98.675,103.52565,1.2336175
Madera,98.920925,93.165075,104.939675,2.980405
Glenn,97.81475,84.3346,112.8375,7.1324425
Tehama,97.144225,87.638025,107.40135,4.974565
Inyo,96.98285,78.037925,119.15675,10.196265
San Joaquin,96.51055,93.947925,99.125525,1.3161875
San Benito,96.1973,87.2769,105.783675,4.6616525
Tulare,93.930725,90.85,97.08925,1.5847625
Santa Clara,92.74205,90.996775,94.512275,0.8946025
Orange,92.6001,91.2895,93.924575,0.671
Santa Cruz,91.946825,88.021775,96.001925,2.0242475
Monterey,91.697525,88.346675,95.142975,1.725405
California,89.8939,89.5264,90.262775,0.18775
San Diego,89.3993,88.11805,90.694575,0.6560525
Del Norte,88.573325,74.07535,105.085825,7.7288375
Riverside,88.3926,87.01395,89.787675,0.7061525
San Luis Obispo,87.496525,83.58915,91.539575,2.0161575
Sierra,86.9565,43.9436725,157.948575,26.36735
San Bernardino,86.617575,85.16655,88.08715,0.743425
Alameda,83.2533,81.417725,85.11965,0.941665
Merced,81.1853,77.61145,84.8814,1.8437625
San Francisco,76.383275,73.34355,79.517225,1.566585
Santa Barbara,72.305025,69.570175,75.11985,1.408665
Los Angeles,69.897875,69.24665,70.553675,0.3330275
Imperial,69.3799,65.0229,73.952725,2.25886
Yolo,64.63555,61.270475,68.137575,1.7396875
Alpine,28.57145,15.5695,99.50315,14.2857
Unknown,,,,
