county,rate,num1,num2,num3
Del Norte,101.47,27.65,353.385,50.735
Yuba,57.1975,21.6575,159.115,23.015
Humboldt,52.835,17.7625,122.805,23.32
Siskiyou,43.725,11.9125,232.93,21.8625
San Luis Obispo,24.29,8.5525,60.625,10.365
Shasta,19.1125,8.25,64.095,6.7575
Mendocino,18.49,5.0375,98.5025,9.245
Santa Cruz,18.1775,6.8825,50.565,7.315
Imperial,17.045,4.645,59.36,8.52
San Joaquin,15.9075,7.06,31.1775,5.5275
Ventura,14.805,6.84,28.79,5.0075
Marin,13.85,3.775,48.24,6.925
Contra Costa,12.835,6.3825,23.415,3.945
San Mateo,12.315,6.3325,24.21,3.7275
Sonoma,12.25,5.5825,29.5375,4.1825
Placer,11.925,3.2475,34.2075,5.9625
Santa Barbara,11.2725,3.075,32.3325,5.64
Napa,11.12,3.03,59.235,5.56
San Diego,10.645,6.92,15.6825,2.1125
San Francisco,10.4275,4.815,20.28,3.53
Kern,10.0925,5.595,20.4025,2.72
Orange,8.65,5.1575,13.6375,2.02
Riverside,8.1475,4.35,13.9275,2.255
California,7.63,6.635,8.7325,0.5275
Butte,7.6,2.07,40.48,3.8
Yolo,7.3225,1.995,39.005,3.66
Solano,6.7925,2.9325,22.7825,2.4025
Fresno,6.1,2.1475,15.2175,2.6025
Los Angeles,5.8725,4.285,7.88,0.8775
San Bernardino,4.17,1.58,9.04,1.68
Sacramento,3.7425,1.705,9.0275,1.2775
Monterey,3.355,0.915,17.8775,1.6775
Tulare,3.245,0.885,17.285,1.6225
Santa Clara,2.79,0.9825,6.96,1.1875
Stanislaus,2.7725,0.755,14.7625,1.385
Alameda,0.765,0.2075,4.075,0.3825
Alpine,0.0,0.0,9222.2,0.0
Amador,0.0,0.0,166.77,0.0
Calaveras,0.0,0.0,170.07,0.0
Colusa,0.0,0.0,265.01,0.0
El Dorado,0.0,0.0,35.05,0.0
Glenn,0.0,0.0,209.48,0.0
Inyo,0.0,0.0,352.33,0.0
Kings,0.0,0.0,34.31,0.0
Lake,0.0,0.0,106.62,0.0
Lassen,0.0,0.0,156.64,0.0
Madera,0.0,0.0,36.11,0.0
Mariposa,0.0,0.0,434.5,0.0
Merced,0.0,0.0,21.39,0.0
Modoc,0.0,0.0,830.83,0.0
Mono,0.0,0.0,381.48,0.0
Nevada,0.0,0.0,64.74,0.0
Plumas,0.0,0.0,414.48,0.0
San Benito,0.0,0.0,91.69,0.0
Sierra,0.0,0.0,2974.9,0.0
Sutter,0.0,0.0,60.7,0.0
Tehama,0.0,0.0,103.21,0.0
Trinity,0.0,0.0,536.17,0.0
Tuolumne,0.0,0.0,120.59,0.0
Unknown,,0.0,,
