county,rate,num1,num2,num3
Inyo,106.1575,28.925,565.505,53.0775
Lake,54.945,14.97,191.35,27.475
Humboldt,50.72,13.82,129.87,25.36
Sonoma,32.235,16.0275,58.79,9.9075
San Francisco,30.9525,21.22,43.865,5.48
Shasta,26.08,9.875,72.5525,10.495
Contra Costa,24.4025,14.555,38.4825,5.705
Solano,22.17,9.37,45.29,8.1475
Ventura,22.14,11.5325,38.6,6.345
Kern,21.2575,12.1975,35.15,5.39
Stanislaus,21.14,10.86,40.2225,6.2525
Mendocino,20.785,5.6625,110.73,10.3925
El Dorado,20.76,8.9625,69.6225,7.34
Riverside,20.185,14.0475,28.1425,3.4275
Santa Cruz,19.7175,7.465,54.8475,7.9325
Orange,19.5625,14.235,26.35,2.955
Marin,17.27,4.705,60.15,8.635
Yuba,16.625,4.53,88.565,8.3125
San Diego,15.8775,11.45,21.4875,2.4525
Imperial,15.44,4.205,53.775,7.72
Butte,14.9175,6.44,50.025,5.275
California,14.6375,13.2975,16.0825,0.7025
Los Angeles,14.3025,11.75,17.2475,1.365
Sacramento,14.0,8.1175,22.6225,3.44
Placer,13.545,5.13,37.6875,5.45
San Luis Obispo,12.21,3.325,42.52,6.105
San Bernardino,10.9075,6.495,17.335,2.575
Merced,10.66,2.905,37.125,5.33
Monterey,9.94,5.135,26.5275,2.87
Madera,9.5675,2.6075,50.975,4.785
Alameda,9.225,5.14,15.5675,2.4425
Santa Clara,8.645,4.6675,14.73,2.3625
San Joaquin,7.735,3.34,18.805,2.735
Santa Barbara,7.695,3.3225,25.805,2.72
Fresno,7.04,2.9475,15.885,2.63
San Mateo,6.9225,2.44,17.275,2.955
Tulare,3.1825,0.8675,16.9525,1.59
Alpine,0.0,0.0,10539.66,0.0
Amador,0.0,0.0,173.68,0.0
Calaveras,0.0,0.0,168.52,0.0
Colusa,0.0,0.0,276.94,0.0
Del Norte,0.0,0.0,186.4,0.0
Glenn,0.0,0.0,207.82,0.0
Kings,0.0,0.0,30.47,0.0
Lassen,0.0,0.0,136.68,0.0
Mariposa,0.0,0.0,430.94,0.0
Modoc,0.0,0.0,924.53,0.0
Mono,0.0,0.0,367.42,0.0
Napa,0.0,0.0,43.59,0.0
Nevada,0.0,0.0,74.61,0.0
Plumas,0.0,0.0,376.8,0.0
San Benito,0.0,0.0,85.73,0.0
Sierra,0.0,0.0,3415.63,0.0
Siskiyou,0.0,0.0,167.6,0.0
Sutter,0.0,0.0,56.93,0.0
Tehama,0.0,0.0,98.06,0.0
Trinity,0.0,0.0,674.38,0.0
Tuolumne,0.0,0.0,117.29,0.0
Yolo,0.0,0.0,25.81,0.0
Unknown,,0.0,,
