county,rate,num1,num2,num3
Mariposa,218.34,94.265,732.2575,77.195
Lake,194.4425,82.18,397.28,71.48
Trinity,152.2075,41.4725,810.8125,76.1025
Siskiyou,89.525,24.395,311.78,44.765
Nevada,89.2375,37.3925,201.3825,33.3075
Mendocino,78.72,21.45,201.57,39.36
San Francisco,77.76,57.385,103.0525,11.2
Glenn,64.5575,17.59,343.905,32.28
Shasta,60.435,31.7275,123.7025,17.195
Yuba,46.095,12.56,160.53,23.045
Humboldt,45.225,12.3225,129.7025,22.6125
Kern,43.59,27.47,66.18,9.265
San Luis Obispo,40.485,18.1225,85.445,13.985
Marin,39.725,20.4025,75.5725,11.7475
Merced,39.525,14.965,85.655,15.905
Sonoma,38.2675,20.1875,66.47,10.8375
Butte,36.8575,16.7925,88.8725,12.5875
Ventura,36.6,22.685,56.225,8.0225
San Joaquin,35.54,20.79,56.82,8.575
San Diego,34.1375,26.57,43.195,4.105
Orange,32.7025,25.725,40.99,3.775
Kings,30.02,8.18,104.55,15.01
Tehama,28.6625,7.81,152.6825,14.33
Stanislaus,27.87,14.43,51.425,8.435
Riverside,25.08,17.7725,34.39,4.05
California,24.7125,22.8225,26.72,0.98425
Alameda,24.475,16.4625,35.3,4.5425
Tulare,23.135,8.76,50.14,9.31
Solano,22.3525,8.82,48.1425,8.815
Santa Barbara,20.525,6.8975,47.7075,9.06
San Bernardino,19.12,12.4125,28.185,3.805
Los Angeles,18.6175,15.55,22.12,1.6375
Santa Cruz,18.2725,6.92,50.835,7.3525
El Dorado,17.9625,7.755,60.2375,6.35
Placer,16.3425,5.7525,40.795,6.975
Monterey,15.76,5.5475,39.335,6.725
Sacramento,14.5025,8.0875,24.185,3.795
Contra Costa,12.615,6.795,22.575,3.4475
Napa,11.305,3.08,60.22,5.6525
Madera,10.9575,2.985,58.3675,5.4775
Imperial,9.7725,2.6625,52.06,4.8875
San Mateo,8.6375,2.9,20.0725,3.8075
Fresno,5.5325,2.86,14.765,1.5975
Santa Clara,4.38,1.89,9.305,1.545
Alpine,0.0,0.0,4669.47,0.0
Amador,0.0,0.0,164.54,0.0
Calaveras,0.0,0.0,153.58,0.0
Colusa,0.0,0.0,282.89,0.0
Del Norte,0.0,0.0,272.24,0.0
Inyo,0.0,0.0,367.42,0.0
Lassen,0.0,0.0,207.24,0.0
Modoc,0.0,0.0,678.1,0.0
Mono,0.0,0.0,421.59,0.0
Plumas,0.0,0.0,399.66,0.0
San Benito,0.0,0.0,92.71,0.0
Sierra,0.0,0.0,2235.68,0.0
Sutter,0.0,0.0,61.85,0.0
Tuolumne,0.0,0.0,133.56,0.0
Yolo,0.0,0.0,32.04,0.0
Unknown,,0.0,,
