county,rate,num1,num2,num3
Modoc,184.1625,50.1775,981.04,92.08
Mariposa,87.95,23.9625,468.52,43.975
Mendocino,58.0275,15.81,166.4125,29.01
Lassen,49.2375,13.415,262.2875,24.6175
Yuba,46.665,12.715,162.51,23.33
Lake,46.4575,20.0575,155.8075,16.425
Kern,27.78,15.385,46.4325,7.3225
Shasta,26.58,10.065,73.94,10.695
San Joaquin,21.8025,10.6325,39.94,6.8075
Sonoma,20.645,8.725,42.1775,7.59
San Francisco,19.615,10.0925,34.8375,5.765
Ventura,18.86,9.5375,33.6325,5.625
San Luis Obispo,18.2175,6.8975,50.675,7.3275
Butte,15.775,4.3,54.94,7.89
San Diego,13.4575,9.01,19.38,2.5075
Stanislaus,12.09,5.22,29.395,4.275
Santa Barbara,12.0525,3.285,34.575,6.03
Imperial,9.775,2.6625,52.0725,4.8875
Riverside,9.225,5.1125,15.4175,2.4325
California,8.57,7.4725,9.785,0.5825
Santa Clara,8.3575,4.36,14.79,2.425
Tulare,7.93,2.16,27.62,3.965
Orange,7.53,4.44,12.005,1.7975
El Dorado,7.135,1.945,38.0075,3.5675
Sacramento,6.165,2.76,13.0075,2.13
Los Angeles,5.93,4.27,8.0425,0.9225
Santa Cruz,5.77,1.5725,30.7425,2.885
San Mateo,5.6025,1.53,16.07,2.805
Fresno,5.4225,2.0525,15.085,2.18
Contra Costa,4.87,1.7175,12.155,2.08
San Bernardino,4.525,2.135,9.4525,1.51
Monterey,3.9375,1.0725,20.98,1.97
Alameda,2.73,0.7425,7.83,1.365
Alpine,0.0,0.0,4554.17,0.0
Amador,0.0,0.0,133.12,0.0
Calaveras,0.0,0.0,119.0,0.0
Colusa,0.0,0.0,288.64,0.0
Del Norte,0.0,0.0,212.25,0.0
Glenn,0.0,0.0,214.72,0.0
Humboldt,0.0,0.0,49.38,0.0
Inyo,0.0,0.0,347.03,0.0
Kings,0.0,0.0,43.39,0.0
Madera,0.0,0.0,41.29,0.0
Marin,0.0,0.0,17.96,0.0
Merced,0.0,0.0,24.24,0.0
Mono,0.0,0.0,367.78,0.0
Napa,0.0,0.0,38.62,0.0
Nevada,0.0,0.0,57.52,0.0
Placer,0.0,0.0,13.9,0.0
Plumas,0.0,0.0,313.68,0.0
San Benito,0.0,0.0,90.55,0.0
Sierra,0.0,0.0,1872.53,0.0
Siskiyou,0.0,0.0,146.5,0.0
Solano,0.0,0.0,12.35,0.0
Sutter,0.0,0.0,61.44,0.0
Tehama,0.0,0.0,88.25,0.0
Trinity,0.0,0.0,416.82,0.0
Tuolumne,0.0,0.0,109.2,0.0
Yolo,0.0,0.0,31.37,0.0
Unknown,,0.0,,
