county,rate,num1,num2,num3
San Luis Obispo,66.4025,35.8375,114.6525,18.4
Lassen,64.975,17.705,226.295,32.49
Mendocino,59.7375,22.6175,166.1775,24.035
Lake,53.22,14.5,185.345,26.61
Siskiyou,46.9475,12.7925,250.1,23.475
Sonoma,43.7225,24.6675,72.68,11.3
Nevada,42.715,11.64,148.765,21.36
San Francisco,37.3875,26.085,51.9575,6.2975
Orange,35.385,28.385,43.6025,3.7725
Kern,30.6625,19.8125,45.665,6.2025
Riverside,29.345,22.0525,38.2725,3.9875
Marin,28.315,14.63,75.575,8.175
Tulare,28.2425,15.8525,49.9875,7.395
Contra Costa,25.635,15.95,39.5675,5.62
San Bernardino,25.615,19.0025,33.885,3.645
California,23.53,21.865,25.2925,0.8655
San Diego,23.45,18.1375,29.83,2.8825
Los Angeles,23.2875,20.155,26.7725,1.655
Ventura,23.2375,12.9575,38.7525,6.08
Stanislaus,23.15,11.285,42.4025,7.2275
Placer,21.8,8.7175,49.5425,8.345
San Mateo,21.4675,11.5875,37.065,5.95
Imperial,21.1875,8.0225,58.9375,8.5225
Humboldt,20.27,5.525,70.6,10.135
El Dorado,19.765,5.385,68.84,9.885
Merced,17.7475,6.25,44.2975,7.5725
Solano,15.105,6.0375,34.33,5.78
Sacramento,14.9125,9.1775,23.1,3.3225
San Joaquin,14.245,6.49,27.78,4.865
Sutter,13.5,3.6775,71.9125,6.75
Alameda,12.5875,7.36,20.125,3.035
Butte,11.58,3.155,40.325,5.79
Santa Cruz,10.83,2.95,37.725,5.415
Fresno,10.7925,5.14,20.31,3.495
Santa Clara,10.135,5.9,16.36,2.4775
Santa Barbara,8.875,3.36,24.6875,3.5725
Shasta,8.5375,2.325,45.475,4.2675
Kings,7.06,1.925,37.615,3.53
Monterey,6.215,1.695,21.65,3.11
Yolo,5.9325,1.6175,31.61,2.9675
Alpine,0.0,0.0,4918.51,0.0
Amador,0.0,0.0,162.72,0.0
Calaveras,0.0,0.0,151.62,0.0
Colusa,0.0,0.0,240.16,0.0
Del Norte,0.0,0.0,191.43,0.0
Glenn,0.0,0.0,189.56,0.0
Inyo,0.0,0.0,376.03,0.0
Madera,0.0,0.0,32.24,0.0
Mariposa,0.0,0.0,367.78,0.0
Modoc,0.0,0.0,714.9,0.0
Mono,0.0,0.0,311.3,0.0
Napa,0.0,0.0,42.47,0.0
Plumas,0.0,0.0,395.8,0.0
San Benito,0.0,0.0,83.08,0.0
Sierra,0.0,0.0,2561.72,0.0
Tehama,0.0,0.0,86.01,0.0
Trinity,0.0,0.0,665.86,0.0
Tuolumne,0.0,0.0,110.38,0.0
Yuba,0.0,0.0,58.31,0.0
Unknown,,0.0,,
