county,rate,num1,num2,num3
Plumas,106.27,28.955,566.1075,53.135
Calaveras,43.82,11.94,233.4375,21.91
Imperial,41.6625,16.66,94.695,15.9525
Tuolumne,31.1825,8.495,166.11,15.59
Ventura,20.195,11.39,35.0275,5.185
Mendocino,18.5325,5.05,98.72,9.265
Yuba,18.5075,5.0425,98.59,9.255
Santa Cruz,18.435,5.025,52.8725,9.2175
Kern,18.05,9.045,32.2575,5.42
Nevada,17.3425,4.725,92.39,8.6725
Sutter,16.4275,4.475,87.5125,8.215
San Francisco,15.2825,8.88,25.865,3.75
Orange,15.2,10.415,21.44,2.68
Marin,13.9625,6.0275,46.8225,4.935
Merced,11.235,3.06,39.135,5.62
Humboldt,10.5675,2.88,56.29,5.2825
Solano,9.945,2.7075,28.52,4.9725
San Joaquin,9.7375,3.895,22.13,3.7275
Madera,9.565,2.605,50.9475,4.7825
El Dorado,9.175,2.5,48.8825,4.5875
Shasta,9.155,2.495,48.77,4.5775
Sonoma,9.135,3.46,25.415,3.675
Sacramento,9.0975,4.5225,16.5925,2.795
Contra Costa,8.8675,3.75,18.1175,3.2575
California,8.7475,7.68,9.9225,0.5625
San Mateo,8.725,2.9325,20.28,3.8525
Riverside,8.53,4.81,14.18,2.205
San Diego,8.325,5.19,12.765,1.81
Butte,7.3525,2.0025,39.165,3.675
Yolo,7.1925,1.96,38.31,3.595
Los Angeles,6.965,5.185,9.165,0.9775
San Bernardino,6.815,3.29,12.52,2.145
Stanislaus,5.4625,2.3575,18.3225,1.93
Alameda,3.725,1.2525,8.6675,1.645
Santa Barbara,3.72,1.015,19.825,1.86
Santa Clara,3.4375,1.3725,7.81,1.3125
Tulare,3.1925,0.87,17.0075,1.595
Fresno,1.49,0.405,7.94,0.745
Alpine,0.0,0.0,10246.89,0.0
Amador,0.0,0.0,155.98,0.0
Colusa,0.0,0.0,265.39,0.0
Del Norte,0.0,0.0,179.42,0.0
Glenn,0.0,0.0,213.35,0.0
Inyo,0.0,0.0,332.33,0.0
Kings,0.0,0.0,33.14,0.0
Lake,0.0,0.0,105.19,0.0
Lassen,0.0,0.0,156.24,0.0
Mariposa,0.0,0.0,414.02,0.0
Modoc,0.0,0.0,800.19,0.0
Mono,0.0,0.0,377.96,0.0
Monterey,0.0,0.0,12.39,0.0
Napa,0.0,0.0,41.18,0.0
Placer,0.0,0.0,14.09,0.0
San Benito,0.0,0.0,88.21,0.0
San Luis Obispo,0.0,0.0,21.94,0.0
Sierra,0.0,0.0,2579.64,0.0
Siskiyou,0.0,0.0,154.8,0.0
Tehama,0.0,0.0,101.37,0.0
Trinity,0.0,0.0,552.23,0.0
Unknown,,0.0,,
