county,rate,num1,num2,num3
San Francisco,114.8025,87.8325,147.45,14.69
Mariposa,79.935,21.78,425.82,39.9675
Sutter,65.2975,22.99,162.975,27.8675
Kern,61.1775,41.78,86.85,10.9125
Mendocino,53.83,27.815,143.675,15.54
Del Norte,52.41,14.28,279.1975,26.205
Yuba,44.985,12.255,156.665,22.49
Lake,43.075,18.5975,144.4625,15.23
Nevada,41.25,11.2425,118.295,20.625
Humboldt,37.1175,10.1175,106.45,18.5625
Santa Cruz,34.485,13.605,74.265,13.595
Siskiyou,34.2575,9.335,182.4925,17.13
Sonoma,26.19,12.325,49.41,8.5525
Shasta,23.7975,6.4875,68.255,11.9025
Placer,21.97,9.835,46.37,7.59
Tehama,21.4075,5.8325,114.0425,10.705
San Mateo,21.12,11.755,36.77,5.5025
Imperial,20.95,5.71,72.965,10.475
San Bernardino,20.0225,13.2275,29.1975,3.85
California,18.7925,17.125,20.5725,0.8685
Orange,18.57,13.43,25.13,2.855
San Diego,18.2725,12.885,25.165,2.9925
Riverside,18.01,12.195,25.89,3.3
San Joaquin,15.47,7.24,31.04,5.04
Stanislaus,15.3,6.1175,34.7725,5.855
Los Angeles,15.195,12.3525,18.5,1.5275
Ventura,13.9475,6.1875,27.3425,4.8475
Contra Costa,13.7975,7.4525,24.195,3.8775
Kings,13.0525,3.5575,69.5325,6.5275
Madera,11.4975,3.1325,61.245,5.7475
Santa Clara,10.5725,6.155,17.615,2.67
Marin,10.125,2.76,35.255,5.06
Solano,9.93,3.76,27.625,3.995
Alameda,9.47,4.845,17.155,2.84
Monterey,8.37,3.615,28.075,2.96
Tulare,8.225,2.24,28.645,4.115
Butte,7.7725,2.1175,41.4025,3.885
Sacramento,7.125,3.665,14.0175,2.1575
Merced,6.7275,1.8325,35.84,3.3625
El Dorado,6.475,1.765,34.4875,3.2375
San Luis Obispo,5.7275,1.56,30.5125,2.865
Fresno,5.52,2.0925,15.36,2.22
Alpine,0.0,0.0,4669.47,0.0
Amador,0.0,0.0,124.12,0.0
Calaveras,0.0,0.0,103.13,0.0
Colusa,0.0,0.0,297.97,0.0
Glenn,0.0,0.0,199.83,0.0
Inyo,0.0,0.0,300.89,0.0
Lassen,0.0,0.0,203.81,0.0
Modoc,0.0,0.0,599.82,0.0
Mono,0.0,0.0,390.77,0.0
Napa,0.0,0.0,39.14,0.0
Plumas,0.0,0.0,274.06,0.0
San Benito,0.0,0.0,89.54,0.0
Santa Barbara,0.0,0.0,14.79,0.0
Sierra,0.0,0.0,1549.95,0.0
Trinity,0.0,0.0,370.0,0.0
Tuolumne,0.0,0.0,103.01,0.0
Yolo,0.0,0.0,32.74,0.0
Unknown,,0.0,,
