county,rate,num1,num2,num3
Nevada,74.3325,28.145,206.78,29.9075
Mendocino,69.9,19.0425,200.4525,34.95
Siskiyou,47.87,13.0425,255.0075,23.935
Placer,43.025,20.25,81.185,14.05
Shasta,40.46,18.435,97.5625,13.8175
Kern,38.2925,25.0925,56.235,7.5
Stanislaus,35.4925,20.6625,59.1225,8.955
Riverside,35.4275,27.0525,45.6225,4.57
Merced,33.405,14.81,67.65,11.9275
Sonoma,33.2175,16.1725,62.2175,10.5775
San Francisco,30.94,18.8975,50.2,6.9775
Contra Costa,30.42,18.88,46.7075,6.65
Orange,29.5075,22.605,37.9,3.7675
San Diego,26.91,20.84,34.2325,3.3025
Monterey,26.48,11.7475,51.905,9.2025
California,22.415,20.655,24.28,0.91425
San Bernardino,21.99,15.4675,30.44,3.64
Los Angeles,21.725,18.3525,25.5425,1.795
Solano,21.565,10.1775,45.065,7.19
Madera,18.875,5.145,65.735,9.44
Tulare,18.1125,7.8225,38.47,6.405
Yuba,18.0775,4.925,96.2925,9.0375
Santa Clara,17.985,11.1925,27.435,3.8975
San Joaquin,17.32,8.59,32.2975,5.4375
Marin,16.485,4.49,57.415,8.245
Sutter,16.4025,4.47,87.37,8.2
Fresno,12.8325,6.0375,24.215,4.19
Ventura,12.6,5.155,25.885,4.7175
San Mateo,12.055,4.8225,27.395,4.615
Sacramento,11.48,5.8875,20.395,3.38
Alameda,11.345,7.115,19.0725,2.415
San Luis Obispo,10.485,2.8575,30.065,5.2425
El Dorado,10.055,2.74,53.5625,5.0275
Butte,8.3,2.26,28.91,4.15
Humboldt,7.935,2.1625,42.2725,3.9675
Imperial,7.6575,2.0875,40.7975,3.83
Santa Cruz,7.46,2.03,25.975,3.73
Yolo,6.4425,2.78,21.6025,2.2775
Santa Barbara,2.085,0.5675,11.1075,1.0425
Alpine,0.0,0.0,5675.2,0.0
Amador,0.0,0.0,237.84,0.0
Calaveras,0.0,0.0,206.08,0.0
Colusa,0.0,0.0,268.87,0.0
Del Norte,0.0,0.0,244.62,0.0
Glenn,0.0,0.0,197.06,0.0
Inyo,0.0,0.0,475.37,0.0
Kings,0.0,0.0,29.31,0.0
Lake,0.0,0.0,123.75,0.0
Lassen,0.0,0.0,159.83,0.0
Mariposa,0.0,0.0,523.99,0.0
Modoc,0.0,0.0,1066.15,0.0
Mono,0.0,0.0,393.69,0.0
Napa,0.0,0.0,44.58,0.0
Plumas,0.0,0.0,520.29,0.0
San Benito,0.0,0.0,89.67,0.0
Sierra,0.0,0.0,4144.81,0.0
Tehama,0.0,0.0,106.19,0.0
Trinity,0.0,0.0,768.52,0.0
Tuolumne,0.0,0.0,147.91,0.0
Unknown,,0.0,,
