county,rate,num1,num2,num3
Lake,55.4325,23.9325,185.905,19.5975
Mendocino,39.1,10.655,136.175,19.55
Shasta,29.67,11.235,82.5375,11.9375
Humboldt,27.285,7.435,95.025,13.645
San Francisco,22.8125,12.925,37.875,5.87
Sutter,17.4575,4.7575,93.0,8.73
San Joaquin,17.04,8.445,32.685,5.1975
Butte,16.665,4.54,58.03,8.33
Santa Barbara,16.2675,7.4125,39.225,5.555
Ventura,14.08,6.2475,27.6075,4.895
San Luis Obispo,13.005,3.545,45.29,6.5
San Diego,10.385,6.5475,15.69,2.195
Marin,9.635,2.625,33.555,4.82
Imperial,9.5525,2.6025,50.89,4.7775
Sacramento,8.16,4.0925,15.605,2.46
Riverside,7.7475,4.13,13.4275,2.1725
Tulare,7.54,2.055,26.26,3.77
Placer,7.51,3.2425,25.1875,2.655
Fresno,7.1,2.4975,17.7225,3.03
California,6.98,6.0075,8.065,0.5125
Orange,6.96,4.0375,11.2475,1.71
Sonoma,6.245,1.7,21.75,3.12
Contra Costa,6.1125,2.95,13.4825,1.925
Kern,5.8375,2.21,16.24,2.3475
Los Angeles,5.4175,3.865,7.405,0.865
Alameda,5.195,1.965,11.26,2.09
San Mateo,3.645,0.995,12.69,1.82
Solano,3.575,0.975,19.035,1.7875
Stanislaus,2.99,0.815,15.93,1.495
San Bernardino,2.9575,1.0425,7.38,1.2625
Santa Clara,2.1575,0.815,6.0025,0.8675
Alpine,0.0,0.0,5053.26,0.0
Amador,0.0,0.0,150.87,0.0
Calaveras,0.0,0.0,143.98,0.0
Colusa,0.0,0.0,285.3,0.0
Del Norte,0.0,0.0,233.62,0.0
El Dorado,0.0,0.0,29.88,0.0
Glenn,0.0,0.0,242.37,0.0
Inyo,0.0,0.0,366.32,0.0
Kings,0.0,0.0,41.37,0.0
Lassen,0.0,0.0,173.59,0.0
Madera,0.0,0.0,39.71,0.0
Mariposa,0.0,0.0,410.79,0.0
Merced,0.0,0.0,23.35,0.0
Modoc,0.0,0.0,751.3,0.0
Mono,0.0,0.0,401.4,0.0
Monterey,0.0,0.0,13.85,0.0
Napa,0.0,0.0,39.23,0.0
Nevada,0.0,0.0,66.73,0.0
Plumas,0.0,0.0,418.24,0.0
San Benito,0.0,0.0,93.86,0.0
Santa Cruz,0.0,0.0,21.61,0.0
Sierra,0.0,0.0,2291.23,0.0
Siskiyou,0.0,0.0,155.39,0.0
Tehama,0.0,0.0,103.8,0.0
Trinity,0.0,0.0,555.55,0.0
Tuolumne,0.0,0.0,124.67,0.0
Yolo,0.0,0.0,30.96,0.0
Yuba,0.0,0.0,89.19,0.0
Unknown,,0.0,,
