county,rate,num1,num2,num3
Glenn,65.3175,17.7975,347.95,32.6575
San Francisco,43.33,28.4375,63.365,8.43
Amador,40.1925,10.95,214.1125,20.0975
Calaveras,40.0475,10.9125,213.3375,20.025
Humboldt,26.965,11.6425,90.4375,9.5325
Yuba,24.57,6.695,130.89,12.285
Imperial,19.7475,8.525,66.225,6.9825
Kern,17.555,9.5125,32.08,4.845
Ventura,14.3875,6.3825,28.2025,5.0025
Contra Costa,13.6225,7.11,24.105,3.9525
San Luis Obispo,13.215,3.6,46.015,6.605
Sonoma,12.85,4.5225,32.07,5.48
Santa Cruz,12.0475,5.2,40.4025,4.26
Madera,10.7675,2.9325,57.3575,5.3825
Shasta,10.1575,2.7675,54.1075,5.0775
Sacramento,9.27,4.415,17.45,3.0
San Mateo,9.2375,3.8675,20.8425,3.445
San Diego,9.0825,5.61,14.05,2.01
Stanislaus,9.06,2.4675,25.9825,4.53
California,8.605,7.51,9.815,0.5775
Orange,8.4675,5.17,13.16,1.905
San Bernardino,8.1875,4.21,14.54,2.4075
Los Angeles,7.425,5.54,9.755,1.0325
Riverside,6.4825,3.2775,11.775,1.965
Merced,6.3525,1.73,33.8475,3.1775
Fresno,5.3725,2.0325,14.9475,2.16
Marin,4.9975,1.3625,26.615,2.4975
Santa Barbara,4.17,1.1375,22.2125,2.085
Tulare,3.82,1.04,20.3475,1.91
Santa Clara,3.67,1.47,8.3425,1.4075
Solano,3.65,0.995,19.45,1.825
Alameda,2.6025,0.7125,7.4675,1.305
San Joaquin,2.135,0.5825,11.3675,1.0675
Alpine,0.0,0.0,5855.36,0.0
Butte,0.0,0.0,30.82,0.0
Colusa,0.0,0.0,293.93,0.0
Del Norte,0.0,0.0,230.12,0.0
El Dorado,0.0,0.0,30.26,0.0
Inyo,0.0,0.0,382.27,0.0
Kings,0.0,0.0,41.1,0.0
Lake,0.0,0.0,102.27,0.0
Lassen,0.0,0.0,178.9,0.0
Mariposa,0.0,0.0,421.1,0.0
Mendocino,0.0,0.0,71.95,0.0
Modoc,0.0,0.0,781.54,0.0
Mono,0.0,0.0,389.53,0.0
Monterey,0.0,0.0,14.04,0.0
Napa,0.0,0.0,40.28,0.0
Nevada,0.0,0.0,67.18,0.0
Placer,0.0,0.0,13.79,0.0
Plumas,0.0,0.0,423.04,0.0
San Benito,0.0,0.0,94.95,0.0
Sierra,0.0,0.0,2426.89,0.0
Siskiyou,0.0,0.0,157.51,0.0
Sutter,0.0,0.0,65.52,0.0
Tehama,0.0,0.0,103.97,0.0
Trinity,0.0,0.0,556.39,0.0
Tuolumne,0.0,0.0,126.94,0.0
Yolo,0.0,0.0,31.26,0.0
Unknown,,0.0,,
