county,rate,num1,num2,num3
Nevada,259.0125,139.7875,447.205,71.7725
Modoc,217.865,59.36,1160.58,108.9325
Glenn,202.12,71.165,504.485,86.26
Butte,195.605,133.0375,278.2225,35.1725
Tuolumne,158.9825,72.4425,383.3575,54.2925
Tehama,147.75,63.7875,313.83,52.2375
Lassen,139.275,37.95,485.045,69.64
Siskiyou,131.865,35.9325,378.1725,65.9325
Kern,105.9525,82.995,133.3375,12.44
Plumas,105.9325,28.8625,564.305,52.965
Ventura,97.8125,74.0975,127.0275,12.995
Stanislaus,90.1225,63.9025,124.02,14.625
Lake,87.615,33.175,243.74,35.255
Sacramento,87.3275,69.7825,107.99,9.4625
San Diego,83.955,71.9925,97.345,6.34
Napa,83.7925,40.965,166.6175,26.42
San Luis Obispo,82.6975,50.2625,129.545,18.8625
Riverside,79.345,66.8225,93.555,6.6675
San Francisco,79.27,52.1325,116.23,15.43
Orange,79.07,67.3925,92.225,6.2025
Santa Barbara,78.96,53.2425,113.0625,14.48
San Bernardino,77.14,63.94,92.2675,7.0525
Sonoma,71.97,46.1,108.6175,14.9275
California,71.00775,67.769,74.361,1.6725
Shasta,69.925,29.555,142.8625,25.7025
Del Norte,68.87,18.765,366.88,34.435
Tulare,68.395,45.0275,99.8825,13.235
Santa Clara,67.285,53.2975,83.8325,7.5575
Kings,66.3225,29.41,134.315,23.6875
El Dorado,63.73,26.9325,130.2075,23.4275
Amador,61.05,16.635,325.22,30.525
Monterey,60.475,36.9375,93.95,13.6025
Los Angeles,59.6075,53.665,66.035,3.1125
San Joaquin,56.5775,38.835,79.7425,9.935
San Mateo,56.035,36.1175,83.5175,11.385
Fresno,54.7825,39.3125,74.43,8.575
Contra Costa,53.28,37.935,72.7875,8.5075
Solano,53.1775,29.4525,88.8775,14.02
Santa Cruz,52.89,27.5475,92.1975,15.16
Calaveras,46.36,12.6325,246.9675,23.18
San Benito,45.79,12.475,159.46,22.895
Yolo,45.375,21.905,83.325,14.275
Alameda,45.1075,33.0725,60.3475,6.66
Humboldt,44.9,15.8075,112.0675,19.1625
Madera,44.6625,17.86,101.5125,17.1025
Placer,44.6225,22.365,79.7575,13.405
Sutter,44.535,16.8625,123.8925,17.92
Yuba,37.765,10.29,131.515,18.88
Marin,31.62,12.6425,71.87,12.1075
Imperial,29.6625,13.515,71.5325,10.13
Merced,20.655,8.26,46.9475,7.905
Mendocino,20.345,5.5425,108.38,10.1725
Alpine,0.0,0.0,4790.75,0.0
Colusa,0.0,0.0,228.7,0.0
Inyo,0.0,0.0,400.97,0.0
Mariposa,0.0,0.0,476.6,0.0
Mono,0.0,0.0,477.83,0.0
Sierra,0.0,0.0,3581.44,0.0
Trinity,0.0,0.0,679.35,0.0
Unknown,,0.0,,
