county,rate,num1,num2,num3
Lake,53.25,14.51,185.44,26.625
Lassen,32.7,8.91,174.2,16.35
Tuolumne,29.8425,8.13,158.9675,14.92
San Benito,25.1,6.84,133.71,12.55
Shasta,25.0875,9.4975,69.7925,10.095
San Luis Obispo,24.1525,8.505,60.2825,10.31
Napa,23.185,6.315,80.745,11.595
Ventura,20.19,10.8975,34.86,5.595
Mendocino,20.125,5.4825,107.2075,10.0625
Marin,18.845,5.135,65.635,9.425
Sonoma,15.0725,6.3175,34.0125,5.625
Orange,14.32,9.97,19.9125,2.415
San Diego,13.83,9.905,18.8075,2.175
Contra Costa,12.2925,5.7875,23.195,4.0125
Butte,12.165,3.315,42.37,6.085
Santa Cruz,11.195,4.8325,37.545,3.9575
Fresno,11.1275,5.3,20.94,3.605
Kern,10.94,4.985,21.34,3.74
Riverside,10.79,6.5425,16.805,2.45
Humboldt,10.34,2.8175,55.08,5.17
El Dorado,10.295,2.805,54.835,5.1475
Placer,9.755,2.66,33.975,4.88
California,9.3925,8.3525,10.5275,0.545
San Mateo,8.965,3.755,20.24,3.3475
Los Angeles,8.8025,6.96,10.9975,1.0
Sacramento,8.0475,4.4825,14.265,2.125
San Francisco,7.5875,3.3675,14.875,2.6375
Monterey,6.245,1.7,21.75,3.125
Santa Clara,5.7825,2.725,10.9175,1.8925
San Joaquin,5.535,2.095,15.4,2.2275
Alameda,5.0575,2.8325,9.7625,1.3175
Stanislaus,4.85,1.32,16.9,2.425
Merced,4.7625,1.2975,25.3725,2.3825
San Bernardino,3.45,1.5475,7.2825,1.1925
Santa Barbara,3.06,0.8325,16.3025,1.53
Solano,2.95,0.805,15.7125,1.475
Tulare,2.935,0.8,15.6275,1.4675
Alpine,0.0,0.0,5675.2,0.0
Amador,0.0,0.0,180.47,0.0
Calaveras,0.0,0.0,174.5,0.0
Colusa,0.0,0.0,256.71,0.0
Del Norte,0.0,0.0,198.65,0.0
Glenn,0.0,0.0,194.87,0.0
Imperial,0.0,0.0,26.09,0.0
Inyo,0.0,0.0,409.88,0.0
Kings,0.0,0.0,27.73,0.0
Madera,0.0,0.0,32.46,0.0
Mariposa,0.0,0.0,380.69,0.0
Modoc,0.0,0.0,805.43,0.0
Mono,0.0,0.0,358.84,0.0
Nevada,0.0,0.0,79.86,0.0
Plumas,0.0,0.0,389.12,0.0
Sierra,0.0,0.0,3616.55,0.0
Siskiyou,0.0,0.0,161.86,0.0
Sutter,0.0,0.0,51.46,0.0
Tehama,0.0,0.0,94.44,0.0
Trinity,0.0,0.0,724.73,0.0
Yolo,0.0,0.0,22.38,0.0
Yuba,0.0,0.0,59.31,0.0
Unknown,,0.0,,
