county,rate,num1,num2,num3
Inyo,68.4475,18.65,364.6175,34.2225
Mendocino,67.5425,30.775,162.87,23.0675
Lake,61.83,23.41,172.005,24.8775
San Francisco,36.325,22.1725,56.4525,8.185
Butte,27.96,9.845,69.79,11.9325
Nevada,25.135,6.85,87.535,12.57
Shasta,22.825,11.795,60.925,6.59
Humboldt,22.76,6.2,79.26,11.38
Santa Cruz,22.0375,7.7575,55.0,9.405
Merced,20.31,7.69,56.505,8.1725
Kern,19.8575,9.78,36.3075,6.1525
Orange,18.385,13.195,24.9775,2.875
Stanislaus,18.11,8.5475,37.8525,6.0375
Santa Barbara,15.2875,5.38,38.155,6.5225
Ventura,15.2175,7.245,28.6375,4.925
Fresno,14.55,6.28,28.66,5.14
Contra Costa,12.455,6.375,22.565,3.735
San Diego,12.0125,7.83,17.6825,2.3725
Madera,11.18,3.0475,59.5575,5.59
California,10.7575,9.515,12.1175,0.65
Napa,10.3025,2.8075,54.8775,5.15
Imperial,10.205,2.78,54.37,5.1025
San Bernardino,9.8925,5.495,16.725,2.6325
Solano,9.6225,3.645,26.7625,3.87
Sacramento,9.0675,4.27,17.1125,2.9625
San Joaquin,8.91,3.1375,22.2325,3.8
Los Angeles,7.6075,5.6875,9.995,1.055
Riverside,7.3975,4.2075,12.7975,1.88
Santa Clara,7.2525,3.5325,13.5825,2.3075
San Luis Obispo,5.32,1.45,28.335,2.66
Monterey,3.965,1.08,21.125,1.9825
Placer,3.65,0.995,19.4475,1.825
Alameda,2.7975,0.7575,8.015,1.395
Sonoma,2.7675,0.755,14.7425,1.3825
San Mateo,1.905,0.52,10.14,0.9525
Alpine,0.0,0.0,3235.86,0.0
Amador,0.0,0.0,117.48,0.0
Calaveras,0.0,0.0,94.9,0.0
Colusa,0.0,0.0,286.85,0.0
Del Norte,0.0,0.0,190.15,0.0
El Dorado,0.0,0.0,22.57,0.0
Glenn,0.0,0.0,199.18,0.0
Kings,0.0,0.0,47.05,0.0
Lassen,0.0,0.0,199.4,0.0
Marin,0.0,0.0,18.33,0.0
Mariposa,0.0,0.0,246.09,0.0
Modoc,0.0,0.0,559.77,0.0
Mono,0.0,0.0,318.56,0.0
Plumas,0.0,0.0,232.44,0.0
San Benito,0.0,0.0,90.77,0.0
Sierra,0.0,0.0,1322.18,0.0
Siskiyou,0.0,0.0,114.03,0.0
Sutter,0.0,0.0,61.1,0.0
Tehama,0.0,0.0,77.01,0.0
Trinity,0.0,0.0,342.83,0.0
Tulare,0.0,0.0,15.03,0.0
Tuolumne,0.0,0.0,91.04,0.0
Yolo,0.0,0.0,31.23,0.0
Yuba,0.0,0.0,80.47,0.0
Unknown,,0.0,,
