county,rate,num1,num2,num3
Lake,111.255,52.5,232.5025,37.0875
Trinity,77.46,21.105,412.6325,38.73
Lassen,54.465,14.84,290.145,27.2325
Mendocino,29.955,8.16,104.32,14.975
San Francisco,26.3375,14.5125,44.615,7.0575
Siskiyou,25.5375,6.9575,136.0325,12.7675
Yuba,23.5175,6.4075,125.2875,11.76
Merced,23.2125,8.7875,64.5725,9.3425
Napa,21.6625,9.3525,72.645,7.6575
Santa Cruz,21.65,12.375,50.135,5.4125
Nevada,21.605,5.885,75.245,10.805
Humboldt,21.45,5.845,74.71,10.725
Butte,19.9475,7.5525,55.4925,8.0275
Kern,18.245,9.3725,34.71,5.395
Sutter,17.8075,4.8525,94.8575,8.9025
San Diego,16.5,11.3475,23.295,2.8925
Santa Barbara,16.3575,5.76,40.825,6.9825
Kings,15.3475,4.1825,81.7525,7.6725
San Luis Obispo,14.885,5.6375,41.4075,5.9875
Stanislaus,13.7175,4.83,34.2375,5.855
Ventura,13.1825,5.5725,26.9375,4.8475
Imperial,11.0375,3.0075,58.79,5.5175
Riverside,10.5725,5.935,17.5975,2.75
California,10.075,8.8175,11.47,0.6625
Orange,9.5925,5.7825,15.0675,2.21
San Mateo,8.4775,3.8625,20.44,2.895
Alameda,8.3525,3.7075,16.3675,2.9025
Los Angeles,7.58,5.52,10.1825,1.14
San Bernardino,6.98,3.5,13.345,2.1075
Contra Costa,6.9675,2.785,15.8375,2.6675
Sacramento,6.7225,3.01,14.19,2.3225
Santa Clara,6.6975,3.225,13.3625,2.1325
Fresno,6.145,3.175,16.405,1.775
Marin,5.1625,1.4075,27.5075,2.5825
San Joaquin,5.0375,2.175,16.895,1.7825
Monterey,4.2475,1.1575,22.6275,2.125
Placer,3.93,1.07,20.9375,1.965
Solano,3.4375,0.9375,18.3125,1.72
Alpine,0.0,0.0,3581.44,0.0
Amador,0.0,0.0,110.41,0.0
Calaveras,0.0,0.0,81.83,0.0
Colusa,0.0,0.0,296.3,0.0
Del Norte,0.0,0.0,181.45,0.0
El Dorado,0.0,0.0,22.76,0.0
Glenn,0.0,0.0,211.4,0.0
Inyo,0.0,0.0,244.78,0.0
Madera,0.0,0.0,43.58,0.0
Mariposa,0.0,0.0,220.63,0.0
Modoc,0.0,0.0,481.58,0.0
Mono,0.0,0.0,330.84,0.0
Plumas,0.0,0.0,192.43,0.0
San Benito,0.0,0.0,106.8,0.0
Shasta,0.0,0.0,27.86,0.0
Sierra,0.0,0.0,1317.46,0.0
Sonoma,0.0,0.0,10.23,0.0
Tehama,0.0,0.0,86.82,0.0
Tulare,0.0,0.0,16.97,0.0
Tuolumne,0.0,0.0,77.09,0.0
Yolo,0.0,0.0,33.76,0.0
Unknown,,0.0,,
