county,rate,num1,num2,num3
Mendocino,43.9175,18.96,147.285,15.5275
Lake,32.905,8.965,175.2875,16.4525
San Benito,24.48,6.67,130.4025,12.24
Nevada,22.8875,6.2375,121.925,11.445
Orange,15.335,10.565,21.5275,2.6675
Napa,11.435,3.115,60.91,5.7175
Ventura,10.27,3.89,22.255,4.13
Santa Clara,9.965,5.3825,17.21,2.76
Santa Barbara,9.875,5.0525,21.5325,2.9625
Shasta,9.85,2.6825,52.465,4.925
Placer,9.75,2.655,33.955,4.875
San Mateo,9.6175,3.385,24.0,4.105
Kern,8.915,3.99,18.82,3.08
Butte,7.9275,3.4225,26.5875,2.8025
Humboldt,7.72,2.1025,41.1275,3.86
Riverside,7.1025,3.7825,12.3,1.9925
San Diego,7.02,4.17,11.095,1.65
Sonoma,6.795,1.85,23.66,3.395
San Luis Obispo,6.56,1.79,22.85,3.28
Yolo,6.4775,2.7975,21.7275,2.29
California,6.3225,5.4225,7.3325,0.4775
Sacramento,6.15,2.33,13.33,2.475
Fresno,5.5525,1.9525,13.86,2.3725
Los Angeles,5.4025,3.8425,7.38,0.865
Merced,4.8275,1.315,25.715,2.4125
San Francisco,4.055,1.105,14.13,2.03
Alameda,3.93,1.7,9.565,1.39
San Joaquin,3.91,1.065,13.615,1.955
Monterey,3.1825,0.8675,16.9575,1.5925
Tulare,2.96,0.805,15.7575,1.48
Contra Costa,1.4675,0.4,7.815,0.735
Alpine,0.0,0.0,5675.2,0.0
Amador,0.0,0.0,222.89,0.0
Calaveras,0.0,0.0,178.21,0.0
Colusa,0.0,0.0,258.87,0.0
Del Norte,0.0,0.0,241.1,0.0
El Dorado,0.0,0.0,37.94,0.0
Glenn,0.0,0.0,205.51,0.0
Imperial,0.0,0.0,26.98,0.0
Inyo,0.0,0.0,431.45,0.0
Kings,0.0,0.0,28.89,0.0
Lassen,0.0,0.0,149.95,0.0
Madera,0.0,0.0,33.69,0.0
Marin,0.0,0.0,30.88,0.0
Mariposa,0.0,0.0,436.04,0.0
Modoc,0.0,0.0,910.83,0.0
Mono,0.0,0.0,410.79,0.0
Plumas,0.0,0.0,493.83,0.0
San Bernardino,0.0,0.0,2.21,0.0
Santa Cruz,0.0,0.0,13.12,0.0
Sierra,0.0,0.0,2634.91,0.0
Siskiyou,0.0,0.0,174.99,0.0
Solano,0.0,0.0,12.59,0.0
Stanislaus,0.0,0.0,9.81,0.0
Sutter,0.0,0.0,60.32,0.0
Tehama,0.0,0.0,102.1,0.0
Trinity,0.0,0.0,702.64,0.0
Tuolumne,0.0,0.0,134.83,0.0
Yuba,0.0,0.0,65.26,0.0
Unknown,,0.0,,
