county,rate,num1,num2,num3
Mariposa,91.9125,25.0425,489.6175,45.955
Lake,52.355,14.265,182.335,26.18
Glenn,51.2025,13.95,272.76,25.6025
Amador,43.085,11.74,229.5125,21.5425
Nevada,40.175,10.945,139.92,20.09
Mendocino,38.76,10.56,134.985,19.38
Humboldt,30.39,11.5075,84.54,12.2275
Ventura,24.5675,13.96,40.3325,6.235
Solano,22.805,11.3025,43.7375,6.95
San Benito,22.645,6.17,120.6275,11.3225
Kern,21.98,12.995,35.025,5.235
Riverside,21.85,15.6275,29.735,3.4425
Sonoma,21.1625,11.6,41.0575,5.64
San Mateo,21.1375,11.0075,36.85,6.0575
Yolo,18.57,5.0625,53.25,9.285
Placer,18.38,6.4725,45.8725,7.845
Orange,17.9675,13.145,23.9975,2.6575
San Francisco,17.76,10.59,28.0075,4.1525
Marin,17.71,4.825,61.68,8.855
Madera,16.56,7.15,55.535,5.855
Yuba,15.52,4.23,82.6775,7.76
San Diego,13.82,9.8475,18.875,2.2
Merced,13.35,5.055,37.1325,5.3725
California,12.955,11.7225,14.29,0.6475
San Luis Obispo,12.42,3.385,43.245,6.21
Contra Costa,12.045,5.67,22.7325,3.9375
Santa Barbara,11.95,3.26,30.59,5.97
Los Angeles,11.47,9.335,13.95,1.145
Santa Cruz,11.09,3.02,38.615,5.545
Monterey,9.36,3.545,26.0375,3.765
Shasta,8.315,2.265,44.29,4.1575
San Bernardino,8.2625,4.815,13.445,2.0375
Kings,7.335,1.9975,39.075,3.6675
Fresno,7.15,2.71,15.49,2.875
San Joaquin,7.0175,2.47,17.51,2.995
Alameda,6.5025,3.095,12.2375,2.1025
Santa Clara,5.5275,2.69,10.35,1.7625
Sacramento,4.545,1.725,9.855,1.83
Stanislaus,2.2825,0.6225,12.16,1.1425
Alpine,0.0,0.0,9707.58,0.0
Butte,0.0,0.0,21.33,0.0
Calaveras,0.0,0.0,160.6,0.0
Colusa,0.0,0.0,229.12,0.0
Del Norte,0.0,0.0,179.59,0.0
El Dorado,0.0,0.0,34.8,0.0
Imperial,0.0,0.0,24.97,0.0
Inyo,0.0,0.0,381.48,0.0
Lassen,0.0,0.0,120.2,0.0
Modoc,0.0,0.0,743.73,0.0
Mono,0.0,0.0,403.16,0.0
Napa,0.0,0.0,41.63,0.0
Plumas,0.0,0.0,382.27,0.0
Sierra,0.0,0.0,2426.89,0.0
Siskiyou,0.0,0.0,152.31,0.0
Sutter,0.0,0.0,49.22,0.0
Tehama,0.0,0.0,85.81,0.0
Trinity,0.0,0.0,658.73,0.0
Tulare,0.0,0.0,10.47,0.0
Tuolumne,0.0,0.0,105.61,0.0
Unknown,,0.0,,
