county,rate,num1,num2,num3
Alpine,1063.83,289.8575,5667.0825,531.915
San Francisco,99.2375,74.7075,129.3325,13.4225
Mendocino,98.6,39.4275,224.1,37.75
Plumas,81.17,22.115,432.39,40.585
Siskiyou,78.43,21.37,273.145,39.215
Butte,65.815,30.81,132.045,21.4375
Del Norte,59.3125,16.16,315.955,29.655
Kern,54.1825,35.56,79.2325,10.5425
Lassen,53.8225,14.665,286.71,26.91
Sutter,49.17,13.395,141.0175,24.585
Lake,48.545,13.225,169.06,24.27
Amador,38.925,10.605,207.3575,19.4625
San Joaquin,32.91,18.985,53.2875,8.1425
San Diego,32.8575,25.565,41.655,3.965
Nevada,31.5,8.585,109.705,15.75
Riverside,31.0925,22.98,41.225,4.4675
Stanislaus,31.0825,16.005,56.2075,9.2775
Solano,27.58,14.1675,52.47,8.1575
Alameda,26.2975,17.555,37.93,4.9275
Orange,25.41,19.2375,32.98,3.375
California,25.1,23.1725,27.14,1.0015
Ventura,24.3675,14.6175,39.72,5.8575
Sacramento,24.23,15.625,36.1125,4.9175
San Luis Obispo,24.135,10.42,58.68,8.53
Santa Barbara,23.6225,11.1475,49.365,7.8725
Sonoma,23.4975,11.785,44.935,7.0925
Marin,21.0225,7.4025,52.4775,8.9725
San Bernardino,20.175,13.2075,29.5325,3.9425
Los Angeles,20.055,16.7825,23.7775,1.745
Shasta,18.135,4.94,63.155,9.065
Santa Cruz,17.43,4.7475,49.975,8.715
San Mateo,16.695,7.8575,31.5,5.455
Monterey,16.6725,5.87,41.615,7.1175
Tulare,16.215,7.0,39.42,5.73
Contra Costa,15.925,9.41,26.4425,3.785
Kings,15.695,4.2775,83.6125,7.8475
Merced,13.33,3.63,46.425,6.665
Humboldt,13.11,3.5725,69.835,6.555
Madera,12.675,3.455,67.525,6.3375
Fresno,11.25,4.255,24.375,4.525
Napa,10.96,2.985,58.3825,5.48
Santa Clara,10.7325,6.4375,17.5275,2.4825
Placer,7.765,2.115,27.035,3.88
El Dorado,7.4025,2.0175,39.4275,3.7
Calaveras,0.0,0.0,120.55,0.0
Colusa,0.0,0.0,296.53,0.0
Glenn,0.0,0.0,223.7,0.0
Imperial,0.0,0.0,36.39,0.0
Inyo,0.0,0.0,277.99,0.0
Mariposa,0.0,0.0,289.55,0.0
Modoc,0.0,0.0,622.07,0.0
Mono,0.0,0.0,353.0,0.0
San Benito,0.0,0.0,91.08,0.0
Sierra,0.0,0.0,1610.86,0.0
Tehama,0.0,0.0,88.57,0.0
Trinity,0.0,0.0,414.95,0.0
Tuolumne,0.0,0.0,114.92,0.0
Yolo,0.0,0.0,32.89,0.0
Yuba,0.0,0.0,77.45,0.0
Unknown,,0.0,,
