county,rate,num1,num2,num3
Lassen,110.07,29.99,383.335,55.035
Lake,107.1125,42.8325,243.45,41.005
San Francisco,73.5525,52.42,100.4325,11.72
Plumas,65.445,17.8325,348.63,32.7225
Santa Cruz,39.1475,19.135,77.8375,12.3425
Nevada,38.78,14.685,107.8775,15.6025
Amador,32.28,8.795,171.95,16.14
Kern,27.9025,16.7325,45.565,6.4475
San Benito,24.32,6.625,129.55,12.16
Humboldt,24.015,6.545,83.635,12.01
Santa Barbara,23.145,10.36,48.8525,7.995
Sonoma,22.435,10.225,43.745,7.66
Butte,21.915,5.97,62.86,10.9575
Yuba,21.71,5.915,115.655,10.855
San Luis Obispo,21.67,7.6275,54.0825,9.245
Tehama,20.9825,5.7175,111.7725,10.49
Imperial,20.32,5.535,70.77,10.16
Mendocino,17.36,4.73,92.4825,8.68
Ventura,16.9725,8.575,30.825,5.145
Sutter,16.2825,4.435,86.7325,8.14
Monterey,16.0,5.635,39.94,6.83
Riverside,15.185,9.755,22.6675,3.1025
Stanislaus,14.9925,5.9975,34.0775,5.74
Placer,14.65,5.1575,36.565,6.25
San Diego,13.45,8.97,19.4075,2.525
Merced,13.305,5.745,44.62,4.7025
Sacramento,13.03,7.03,22.1925,3.5625
El Dorado,12.77,3.48,44.48,6.385
California,12.595,11.248,14.0625,0.7075
Madera,11.3625,3.095,60.525,5.68
Napa,10.35,2.82,55.1325,5.175
Orange,9.085,5.655,13.93,1.975
San Joaquin,8.77,3.785,21.325,3.1
Santa Clara,8.725,4.4875,15.4925,2.565
Contra Costa,8.6325,3.6475,17.6375,3.175
Yolo,8.4075,2.29,44.7925,4.205
Alameda,8.33,4.35,15.3625,2.3825
Los Angeles,8.1525,6.125,10.65,1.1125
Shasta,7.78,2.12,41.445,3.89
San Mateo,5.6475,1.5375,16.1875,2.82
San Bernardino,5.305,2.245,10.84,1.9525
Marin,5.02,1.3675,26.745,2.51
Tulare,4.065,1.1075,21.65,2.0325
Fresno,3.615,0.985,12.59,1.805
Solano,3.2175,0.8775,17.1375,1.6075
Alpine,0.0,0.0,3235.86,0.0
Calaveras,0.0,0.0,98.69,0.0
Colusa,0.0,0.0,286.63,0.0
Del Norte,0.0,0.0,191.13,0.0
Glenn,0.0,0.0,196.11,0.0
Inyo,0.0,0.0,267.31,0.0
Kings,0.0,0.0,48.25,0.0
Mariposa,0.0,0.0,263.12,0.0
Modoc,0.0,0.0,566.65,0.0
Mono,0.0,0.0,326.16,0.0
Sierra,0.0,0.0,1407.97,0.0
Siskiyou,0.0,0.0,117.86,0.0
Trinity,0.0,0.0,350.65,0.0
Tuolumne,0.0,0.0,96.09,0.0
Unknown,,0.0,,
