county,rate,num1,num2,num3
Nevada,131.805,55.705,269.29,48.4525
Inyo,91.4925,24.9275,487.38,45.745
Plumas,88.34,24.07,470.585,44.17
Mendocino,85.7625,39.08,206.8,29.2875
Marin,58.01,27.155,116.385,18.8975
Sonoma,49.325,30.2025,79.1425,10.9925
San Luis Obispo,45.5975,24.99,88.4625,12.155
Amador,42.1775,11.4925,224.6725,21.0875
Kern,40.8575,27.305,58.9,7.6425
Humboldt,38.505,14.58,107.12,15.4925
Imperial,38.2275,19.5625,83.3425,11.4675
Ventura,37.0825,23.0225,56.9275,8.1025
Lassen,35.715,9.73,190.255,17.8575
San Diego,32.0275,25.615,39.585,3.46
San Francisco,30.605,20.8225,43.4175,5.485
Tulare,30.4975,16.4275,54.5825,8.33
El Dorado,28.3875,7.7325,81.4175,14.1975
Orange,27.5725,21.1625,35.3975,3.5025
Riverside,26.5875,19.5175,35.4125,3.8975
Yolo,25.5775,9.005,63.835,10.915
Los Angeles,25.23,21.825,29.0225,1.8025
California,24.5125,22.76,26.37,0.91225
Napa,23.475,6.395,81.76,11.74
San Bernardino,22.05,15.5275,30.4475,3.6325
Placer,21.8,8.7175,49.5425,8.345
San Benito,21.345,5.815,113.705,10.6725
Stanislaus,20.865,9.505,40.69,7.125
San Joaquin,20.0425,11.4025,34.6725,5.0975
Contra Costa,18.83,10.43,31.475,4.965
San Mateo,18.7275,9.6375,33.265,5.505
Solano,17.9075,7.0625,38.5575,7.0625
Shasta,17.1575,7.4075,57.545,6.065
Alameda,17.0225,11.1225,25.0275,3.35
Fresno,16.1125,8.6425,27.865,4.495
Yuba,15.8,4.305,84.1725,7.9
Merced,15.25,7.88,40.7025,4.4025
Sutter,14.235,3.8775,75.83,7.1175
Monterey,10.125,2.76,29.0325,5.0625
Santa Clara,8.495,4.715,14.3575,2.2575
Santa Barbara,7.045,1.92,24.54,3.525
Sacramento,6.695,3.05,13.055,2.285
Alpine,0.0,0.0,5424.82,0.0
Butte,0.0,0.0,29.62,0.0
Calaveras,0.0,0.0,151.18,0.0
Colusa,0.0,0.0,253.71,0.0
Del Norte,0.0,0.0,180.47,0.0
Glenn,0.0,0.0,192.73,0.0
Kings,0.0,0.0,29.3,0.0
Lake,0.0,0.0,98.92,0.0
Madera,0.0,0.0,33.67,0.0
Mariposa,0.0,0.0,372.99,0.0
Modoc,0.0,0.0,763.74,0.0
Mono,0.0,0.0,321.61,0.0
Santa Cruz,0.0,0.0,24.03,0.0
Sierra,0.0,0.0,3264.5,0.0
Siskiyou,0.0,0.0,151.43,0.0
Tehama,0.0,0.0,90.59,0.0
Trinity,0.0,0.0,681.86,0.0
Tuolumne,0.0,0.0,111.75,0.0
Unknown,,0.0,,
