county,rate,num1,num2,num3
Calaveras,49.48,13.4825,263.5875,24.74
Sonoma,17.7875,7.115,40.43,6.81
Orange,17.135,12.0625,23.6575,2.825
Sutter,16.505,4.4975,87.9175,8.2525
Napa,11.8425,3.2275,63.09,5.9225
Kern,10.6525,5.8375,20.665,2.84
San Francisco,10.4125,4.1625,23.6725,3.9875
San Luis Obispo,9.9375,2.7075,28.495,4.965
San Bernardino,7.94,4.41,13.4175,2.1125
San Diego,7.94,4.86,12.26,1.775
Riverside,7.735,4.2625,13.1025,2.0725
San Mateo,7.2775,3.76,19.4275,2.1
Ventura,7.01,2.4675,17.495,2.99
California,6.4925,5.565,7.525,0.49
Yolo,6.485,1.765,22.585,3.245
Santa Barbara,6.03,1.6425,17.2875,3.015
Contra Costa,6.0,2.59,14.595,2.12
Merced,4.8425,1.32,25.795,2.4225
Los Angeles,4.565,3.1375,6.43,0.8
Sacramento,4.1575,1.4625,10.3725,1.775
Alameda,4.02,1.4175,10.04,1.715
Solano,3.48,0.9475,18.54,1.74
Monterey,3.28,0.895,17.475,1.64
Tulare,3.015,0.8225,16.06,1.5075
Stanislaus,2.71,0.7375,14.44,1.355
Santa Clara,2.505,0.9475,6.97,1.0075
Fresno,1.4125,0.385,7.525,0.7075
Alpine,0.0,0.0,6148.13,0.0
Amador,0.0,0.0,231.28,0.0
Butte,0.0,0.0,14.74,0.0
Colusa,0.0,0.0,261.81,0.0
Del Norte,0.0,0.0,232.88,0.0
El Dorado,0.0,0.0,38.61,0.0
Glenn,0.0,0.0,204.26,0.0
Humboldt,0.0,0.0,29.12,0.0
Imperial,0.0,0.0,28.18,0.0
Inyo,0.0,0.0,445.52,0.0
Kings,0.0,0.0,29.14,0.0
Lake,0.0,0.0,122.27,0.0
Lassen,0.0,0.0,156.04,0.0
Madera,0.0,0.0,34.34,0.0
Marin,0.0,0.0,31.28,0.0
Mariposa,0.0,0.0,447.68,0.0
Mendocino,0.0,0.0,81.92,0.0
Modoc,0.0,0.0,929.19,0.0
Mono,0.0,0.0,375.65,0.0
Nevada,0.0,0.0,87.46,0.0
Placer,0.0,0.0,18.07,0.0
Plumas,0.0,0.0,508.81,0.0
San Benito,0.0,0.0,90.33,0.0
San Joaquin,0.0,0.0,7.24,0.0
Santa Cruz,0.0,0.0,13.41,0.0
Shasta,0.0,0.0,37.35,0.0
Sierra,0.0,0.0,3353.53,0.0
Siskiyou,0.0,0.0,185.0,0.0
Tehama,0.0,0.0,105.37,0.0
Trinity,0.0,0.0,740.74,0.0
Tuolumne,0.0,0.0,137.7,0.0
Yuba,0.0,0.0,66.95,0.0
Unknown,,0.0,,
