county,rate,num1,num2,num3
San Francisco,109.3075,84.03,139.91,13.7675
Colusa,78.99,21.5225,420.7775,39.495
Imperial,60.035,28.3325,125.465,20.01
Lake,55.665,24.0325,186.6825,19.68
Kern,47.2075,31.0025,69.8475,9.295
Kings,36.3975,9.915,104.375,18.195
Nevada,35.13,9.57,122.35,17.565
Ventura,30.78,18.105,49.1175,7.3775
San Luis Obispo,26.69,9.3975,66.6175,11.3875
Solano,25.5025,10.7775,52.115,9.3775
Madera,23.005,6.27,80.125,11.505
Orange,21.36,15.7175,28.3825,3.105
Merced,20.2825,7.68,56.4225,8.16
Sonoma,19.215,8.6025,40.555,6.6375
California,18.67,17.0175,20.4475,0.86375
San Diego,18.44,13.0925,25.315,2.975
Santa Cruz,18.3075,4.9875,52.495,9.15
Sutter,17.665,4.8125,94.0975,8.8325
Butte,17.465,4.76,60.815,8.73
Riverside,17.2,11.35,25.095,3.315
Los Angeles,17.0575,14.08,20.4875,1.595
Contra Costa,16.535,9.07,28.045,4.4525
Stanislaus,15.8625,5.335,36.8675,6.9975
Humboldt,14.85,4.045,79.1075,7.425
San Bernardino,13.16,7.9175,20.85,3.065
Placer,11.58,4.385,32.2125,4.66
San Mateo,11.555,4.375,25.045,4.65
Fresno,11.0625,5.8075,22.64,3.145
San Joaquin,10.975,3.6875,25.52,4.845
Alameda,10.285,5.2025,18.345,3.065
Marin,9.88,2.69,34.4,4.94
El Dorado,7.8675,2.1425,41.9075,3.9325
Sacramento,6.3025,2.9725,13.17,2.1
Santa Clara,4.72,2.44,9.695,1.365
Monterey,4.08,1.1125,21.7325,2.04
Tulare,4.03,1.0975,21.4625,2.015
Alpine,0.0,0.0,6471.72,0.0
Amador,0.0,0.0,143.09,0.0
Calaveras,0.0,0.0,137.75,0.0
Del Norte,0.0,0.0,253.53,0.0
Glenn,0.0,0.0,233.92,0.0
Inyo,0.0,0.0,389.12,0.0
Lassen,0.0,0.0,216.36,0.0
Mariposa,0.0,0.0,401.84,0.0
Mendocino,0.0,0.0,76.08,0.0
Modoc,0.0,0.0,721.89,0.0
Mono,0.0,0.0,464.59,0.0
Napa,0.0,0.0,39.99,0.0
Plumas,0.0,0.0,358.49,0.0
San Benito,0.0,0.0,90.41,0.0
Santa Barbara,0.0,0.0,16.14,0.0
Shasta,0.0,0.0,36.76,0.0
Sierra,0.0,0.0,2277.09,0.0
Siskiyou,0.0,0.0,162.79,0.0
Tehama,0.0,0.0,100.27,0.0
Trinity,0.0,0.0,552.23,0.0
Tuolumne,0.0,0.0,123.37,0.0
Yolo,0.0,0.0,32.15,0.0
Yuba,0.0,0.0,91.06,0.0
Unknown,,0.0,,
