county,rate,num1,num2,num3
Inyo,140.055,38.16,746.0875,70.0275
Humboldt,128.8825,59.295,244.35,42.7775
Mendocino,122.675,63.39,251.995,35.415
El Dorado,104.21,56.98,185.76,28.045
Plumas,100.2,27.3,533.775,50.1
Shasta,98.9175,50.03,176.42,29.5
Nevada,87.28,30.73,217.845,37.25
San Benito,76.2,28.8525,211.9825,30.66
Sonoma,69.3,42.8375,106.5575,15.24
Butte,59.0875,30.35,112.4075,17.475
San Luis Obispo,58.4025,27.49,110.2025,19.0725
Del Norte,57.6375,15.705,307.0375,28.8175
Orange,57.2625,46.6975,69.505,5.665
Kern,56.34,39.555,77.9,9.3425
Amador,54.525,14.8575,290.4625,27.2625
San Diego,53.26,43.7125,64.2775,5.1125
Glenn,52.575,14.325,280.0775,26.2875
San Francisco,51.175,35.975,70.72,8.46
Santa Cruz,49.735,21.02,101.62,18.2825
Riverside,49.625,39.385,61.7375,5.535
Tehama,48.3,13.16,168.2,24.15
Contra Costa,47.3025,32.8825,65.98,8.05
Ventura,44.0675,28.715,65.3925,8.795
California,40.56,38.09,43.1425,1.2785
San Joaquin,40.31,24.665,62.2175,8.9875
Tulare,40.235,22.4875,67.8575,10.62
Sacramento,39.46,27.7125,54.5525,6.5375
Los Angeles,37.7225,33.11,42.8,2.4325
Yuba,35.93,9.79,125.14,17.965
Santa Barbara,35.715,19.235,63.9225,9.7575
Placer,34.1625,16.0825,64.46,11.1575
Merced,32.6275,12.8775,70.265,12.87
San Mateo,31.9375,17.97,52.5875,8.2
Sutter,31.43,8.565,109.465,15.715
Lake,27.405,7.4675,145.985,13.7025
San Bernardino,24.94,17.485,34.5025,4.1475
Stanislaus,23.8675,11.025,46.4175,8.0775
Imperial,23.2125,8.7875,64.5725,9.3425
Solano,22.265,9.9675,46.9975,7.695
Madera,17.9025,7.73,60.04,6.33
Fresno,17.555,9.48,30.79,4.9325
Alameda,17.1875,10.58,26.4675,3.8025
Kings,16.7975,7.2525,56.3325,5.9375
Santa Clara,16.735,10.4325,25.6525,3.6375
Marin,9.27,2.525,49.385,4.635
Yolo,8.84,2.4075,47.0925,4.42
Monterey,7.24,1.97,25.205,3.62
Alpine,0.0,0.0,8578.79,0.0
Calaveras,0.0,0.0,201.36,0.0
Colusa,0.0,0.0,265.2,0.0
Lassen,0.0,0.0,172.3,0.0
Mariposa,0.0,0.0,492.51,0.0
Modoc,0.0,0.0,991.63,0.0
Mono,0.0,0.0,444.98,0.0
Napa,0.0,0.0,41.59,0.0
Sierra,0.0,0.0,3353.53,0.0
Siskiyou,0.0,0.0,167.75,0.0
Trinity,0.0,0.0,648.31,0.0
Tuolumne,0.0,0.0,132.27,0.0
Unknown,,0.0,,
