county,rate,num1,num2,num3
Trinity,157.2325,42.84,837.585,78.6175
Plumas,119.19,32.475,634.9325,59.595
Calaveras,84.675,36.555,283.9775,29.9375
Colusa,81.8325,22.2975,435.9275,40.9175
Mendocino,78.48,33.88,190.815,27.745
Del Norte,64.725,17.635,344.7925,32.3625
Lassen,51.15,13.9375,272.485,25.575
San Francisco,46.495,31.0725,67.0275,8.695
Shasta,41.71,14.6825,104.105,17.8025
Humboldt,39.205,14.845,109.065,15.775
Lake,29.1975,7.955,155.53,14.5975
Madera,21.435,5.84,74.655,10.72
Imperial,19.85,5.41,69.125,9.925
Sonoma,19.78,7.49,42.865,7.955
Stanislaus,18.36,8.2225,38.755,6.345
Yolo,17.035,4.64,59.32,8.515
Butte,16.95,4.62,59.025,8.475
Marin,15.3325,5.805,42.65,6.17
Orange,12.76,8.485,18.435,2.4075
San Diego,12.5375,8.225,18.3325,2.44
Santa Cruz,12.45,3.39,43.355,6.225
Riverside,11.8025,7.1725,18.485,2.69
Ventura,11.0425,4.36,23.7825,4.355
California,10.81375,9.5695,12.17525,0.655
Alameda,10.47,5.4525,18.25,3.0
San Bernardino,9.7475,5.2025,16.6525,2.7
Sacramento,9.295,4.94,17.075,2.615
Contra Costa,8.8075,4.3075,17.5125,2.7775
Los Angeles,8.69,6.6425,11.1775,1.115
El Dorado,8.6,2.3425,45.81,4.3
Placer,7.61,2.075,26.505,3.805
San Mateo,7.425,3.205,18.055,2.625
Kern,5.835,1.59,16.7425,2.9175
San Joaquin,4.29,1.17,14.94,2.145
Santa Barbara,4.155,1.1325,22.135,2.0775
Monterey,3.78,1.03,20.1425,1.89
Solano,3.72,1.0125,19.815,1.86
Santa Clara,3.6875,1.2375,8.5675,1.625
Fresno,3.58,0.975,12.46,1.79
Alpine,0.0,0.0,6707.05,0.0
Amador,0.0,0.0,153.07,0.0
Glenn,0.0,0.0,236.92,0.0
Inyo,0.0,0.0,399.23,0.0
Kings,0.0,0.0,41.42,0.0
Mariposa,0.0,0.0,426.95,0.0
Merced,0.0,0.0,23.3,0.0
Modoc,0.0,0.0,830.83,0.0
Mono,0.0,0.0,397.51,0.0
Napa,0.0,0.0,41.69,0.0
Nevada,0.0,0.0,70.17,0.0
San Benito,0.0,0.0,99.14,0.0
San Luis Obispo,0.0,0.0,25.12,0.0
Sierra,0.0,0.0,2653.87,0.0
Siskiyou,0.0,0.0,166.62,0.0
Sutter,0.0,0.0,66.23,0.0
Tehama,0.0,0.0,104.56,0.0
Tulare,0.0,0.0,14.11,0.0
Tuolumne,0.0,0.0,133.8,0.0
Yuba,0.0,0.0,91.72,0.0
Unknown,,0.0,,
