county,rate,num1,num2,num3
Mariposa,521.51,183.62,1301.67,222.57
Calaveras,218.8175,87.5,497.3425,83.7725
Inyo,217.155,59.17,756.27,108.58
Butte,203.7475,138.6275,289.0225,36.4975
Tuolumne,160.9675,56.6775,401.765,68.695
Lassen,136.985,37.325,477.07,68.495
Del Norte,133.245,36.305,464.04,66.62
Tehama,124.4375,41.83,289.245,54.9325
Imperial,119.315,70.215,191.92,28.81
Lake,117.3,41.3025,292.78,50.0625
Glenn,101.42,27.635,353.205,50.71
Yuba,96.4125,38.555,219.135,36.9125
Ventura,93.4325,69.985,122.3325,12.855
El Dorado,90.19,45.5775,163.815,27.3475
Marin,83.8275,45.0475,142.98,23.04
Kern,82.045,61.835,106.76,11.045
San Bernardino,78.375,65.09,93.575,7.0925
San Diego,77.1875,65.8575,89.9625,6.0225
Shasta,77.1325,38.215,147.9375,23.5175
Santa Barbara,77.07,51.505,111.105,14.4125
Contra Costa,75.9425,57.685,98.305,9.9875
Tulare,74.5525,50.9275,106.44,13.385
San Francisco,74.245,48.62,110.0,14.6975
Fresno,73.22,55.005,95.62,9.975
Riverside,72.4025,60.47,86.0225,6.365
Madera,71.905,35.625,137.91,21.925
Sonoma,71.41,44.725,108.6675,15.32
Orange,69.3325,58.3325,81.8125,5.86
Santa Clara,68.39,54.1625,85.2175,7.685
California,67.41125,64.25475,70.68325,1.63
Sacramento,65.0675,50.065,83.235,8.1725
Stanislaus,63.2325,41.3,92.985,12.455
Colusa,62.5,17.03,332.9375,31.25
Mendocino,61.5525,16.77,176.5175,30.7725
Monterey,60.925,39.065,92.9625,12.7725
San Joaquin,58.69,41.16,81.705,9.8325
Humboldt,56.9,19.1275,132.26,25.1175
Placer,56.795,32.555,93.9525,14.42
Los Angeles,55.545,49.8225,61.7425,2.995
Solano,49.1975,26.44,83.9125,13.5225
Kings,48.775,16.395,113.375,21.53
San Luis Obispo,46.6175,25.49,83.1,12.5475
San Benito,45.395,12.37,158.085,22.695
Sutter,45.3825,12.3675,130.1575,22.695
Siskiyou,42.39,11.55,225.815,21.195
Nevada,42.105,18.1775,141.21,14.8875
Yolo,41.0575,19.3275,77.4725,13.405
Santa Cruz,39.595,19.2725,74.1625,12.61
San Mateo,38.88,22.4925,62.89,9.5825
Alameda,36.99,25.8075,51.4075,6.23
Merced,32.67,16.3925,62.485,9.86
Alpine,0.0,0.0,5053.26,0.0
Amador,0.0,0.0,223.3,0.0
Modoc,0.0,0.0,786.54,0.0
Mono,0.0,0.0,475.98,0.0
Napa,0.0,0.0,42.79,0.0
Plumas,0.0,0.0,395.8,0.0
Sierra,0.0,0.0,2999.09,0.0
Trinity,0.0,0.0,689.51,0.0
Unknown,,0.0,,
