county,rate,num1,num2,num3
Modoc,131.405,35.8025,700.0075,65.7025
Lake,55.65,15.165,159.5925,27.825
Plumas,51.5725,14.0525,274.735,25.7875
Del Norte,50.2775,13.6975,267.8225,25.1375
Kings,31.225,8.51,108.745,15.615
San Joaquin,30.83,17.97,52.1225,7.535
Amador,29.905,8.1475,159.3,14.9525
Mendocino,29.24,7.965,101.83,14.62
Siskiyou,25.19,6.8625,134.1825,12.595
San Francisco,24.2275,13.91,41.1475,6.025
Calaveras,22.3025,6.0775,118.8025,11.15
Humboldt,20.905,5.695,72.81,10.455
Tuolumne,20.765,5.6575,110.615,10.3825
Fresno,18.7275,10.1475,34.22,5.17
Santa Barbara,16.44,5.79,41.0325,7.015
San Diego,15.0925,10.1275,21.7225,2.8025
Shasta,15.04,4.1,52.385,7.52
San Mateo,14.8575,8.1425,28.825,3.96
Kern,13.975,6.595,29.2,4.66
Orange,11.99,7.61,18.07,2.51
Madera,11.7975,3.215,62.8475,5.9
Riverside,11.715,6.84,19.0725,2.88
Imperial,11.1525,3.04,59.4125,5.5775
San Luis Obispo,9.855,2.685,34.325,4.93
California,9.1775,7.965,10.5175,0.6375
Placer,7.96,2.17,27.72,3.98
Merced,7.905,2.155,42.11,3.9525
San Bernardino,7.135,3.25,13.905,2.435
Butte,6.5775,1.7925,35.035,3.2875
El Dorado,6.32,1.7225,33.6625,3.16
Los Angeles,6.07,4.205,8.485,1.04
Contra Costa,5.635,2.435,13.705,1.995
Sonoma,5.455,1.485,18.99,2.725
Santa Cruz,5.3075,1.445,28.275,2.655
Marin,5.115,1.3925,27.2475,2.5575
Tulare,4.6425,1.265,24.725,2.32
Sacramento,4.5525,1.6025,11.3675,1.945
Ventura,3.85,1.05,13.4,1.925
Alameda,3.16,1.1975,8.795,1.2725
Santa Clara,2.91,0.795,8.3425,1.455
Alpine,0.0,0.0,3726.14,0.0
Colusa,0.0,0.0,287.74,0.0
Glenn,0.0,0.0,210.91,0.0
Inyo,0.0,0.0,245.93,0.0
Lassen,0.0,0.0,198.11,0.0
Mariposa,0.0,0.0,218.79,0.0
Mono,0.0,0.0,333.84,0.0
Monterey,0.0,0.0,15.77,0.0
Napa,0.0,0.0,39.57,0.0
Nevada,0.0,0.0,39.25,0.0
San Benito,0.0,0.0,107.39,0.0
Sierra,0.0,0.0,1317.46,0.0
Solano,0.0,0.0,12.71,0.0
Stanislaus,0.0,0.0,12.82,0.0
Sutter,0.0,0.0,67.41,0.0
Tehama,0.0,0.0,86.92,0.0
Trinity,0.0,0.0,270.45,0.0
Yolo,0.0,0.0,34.28,0.0
Yuba,0.0,0.0,87.17,0.0
Unknown,,0.0,,
