county,rate,num1,num2,num3
Mono,96.9925,26.4275,516.69,48.4975
Calaveras,46.8825,12.775,249.7425,23.44
Siskiyou,43.535,11.8625,231.9175,21.7675
Nevada,38.655,10.53,134.62,19.325
Humboldt,33.1825,12.5625,92.3075,13.35
El Dorado,21.075,5.74,73.39,10.535
Marin,16.425,4.475,57.195,8.21
Santa Barbara,14.18,4.99,35.39,6.0525
Fresno,12.9,6.28,24.165,4.11
Solano,12.7725,4.4975,31.885,5.4525
Santa Cruz,12.6375,5.455,42.3825,4.4675
Stanislaus,10.74,4.635,26.11,3.795
Orange,10.665,7.0425,15.7375,2.08
San Diego,10.545,7.1775,15.14,1.915
San Francisco,10.02,5.45,17.895,2.7125
Sonoma,9.2175,3.49,25.64,3.71
Shasta,9.09,2.4775,48.4225,4.545
Kern,7.7175,3.085,17.5375,2.9525
Yolo,7.3525,2.0025,39.1625,3.675
Contra Costa,6.8125,2.8525,15.3675,2.54
California,6.3175,5.4325,7.3125,0.47
Monterey,6.31,2.725,21.16,2.23
Riverside,6.295,3.22,11.395,1.89
San Luis Obispo,6.125,1.67,32.6325,3.0625
Merced,5.5175,1.5025,29.3875,2.7575
Los Angeles,4.8475,3.425,6.6675,0.79
Placer,4.6025,1.255,24.52,2.3
San Joaquin,4.055,1.105,14.12,2.025
Ventura,3.6975,1.5975,12.4025,1.3075
Tulare,3.17,0.865,16.8925,1.585
Alameda,2.9375,1.035,7.33,1.255
Santa Clara,2.6225,0.92,6.55,1.1175
Sacramento,1.765,0.48,6.14,0.88
San Mateo,1.7375,0.4725,9.2575,0.87
San Bernardino,1.335,0.365,4.645,0.665
Alpine,0.0,0.0,8383.82,0.0
Amador,0.0,0.0,187.92,0.0
Butte,0.0,0.0,27.37,0.0
Colusa,0.0,0.0,258.32,0.0
Del Norte,0.0,0.0,181.27,0.0
Glenn,0.0,0.0,216.1,0.0
Imperial,0.0,0.0,29.61,0.0
Inyo,0.0,0.0,341.88,0.0
Kings,0.0,0.0,30.68,0.0
Lake,0.0,0.0,105.79,0.0
Lassen,0.0,0.0,139.84,0.0
Madera,0.0,0.0,35.45,0.0
Mariposa,0.0,0.0,414.02,0.0
Mendocino,0.0,0.0,71.67,0.0
Modoc,0.0,0.0,795.02,0.0
Napa,0.0,0.0,41.76,0.0
Plumas,0.0,0.0,426.95,0.0
San Benito,0.0,0.0,90.35,0.0
Sierra,0.0,0.0,3652.36,0.0
Sutter,0.0,0.0,58.66,0.0
Tehama,0.0,0.0,101.09,0.0
Trinity,0.0,0.0,581.84,0.0
Tuolumne,0.0,0.0,118.77,0.0
Yuba,0.0,0.0,65.51,0.0
Unknown,,0.0,,
