county,rate,num1,num2,num3
Siskiyou,83.02,22.62,289.135,41.51
Del Norte,60.06,16.365,319.94,30.03
Lassen,46.905,12.78,249.8575,23.4525
Amador,42.5175,11.585,226.49,21.2575
Humboldt,41.31,15.6425,114.9225,16.6225
Mendocino,38.835,10.58,135.25,19.415
Calaveras,37.865,10.3175,201.7075,18.9325
Sutter,35.0375,15.1275,117.5125,12.3875
Shasta,29.29,11.09,81.4875,11.7875
Lake,26.9975,7.355,143.8175,13.5
Merced,25.76,9.07,64.3,10.995
Yuba,24.19,6.59,128.8575,12.095
Nevada,17.8375,4.86,95.0225,8.92
Orange,14.76,10.2475,20.595,2.5175
San Diego,13.24,8.82,19.115,2.4875
San Francisco,13.0475,5.7875,25.58,4.5325
San Joaquin,12.915,4.89,27.98,5.195
Santa Barbara,12.0775,4.575,33.5975,4.86
Santa Cruz,11.555,3.15,40.25,5.78
Contra Costa,11.005,5.2375,20.7125,3.565
Kings,10.88,2.965,57.9525,5.44
Sonoma,9.2925,2.535,26.645,4.6425
Riverside,9.1325,5.17,15.155,2.3475
Fresno,8.905,4.5575,19.415,2.67
Butte,8.4325,2.2975,44.9125,4.215
Yolo,8.415,2.2925,44.8275,4.2075
El Dorado,7.9975,2.18,42.6,3.9975
California,7.405,6.3975,8.525,0.5325
San Luis Obispo,6.4275,1.7525,34.2425,3.215
Stanislaus,6.0025,2.5925,20.13,2.1225
Alameda,5.24,2.345,11.0575,1.8125
Ventura,5.2225,1.9775,14.53,2.1
Sacramento,5.15,2.06,11.7025,1.97
Los Angeles,4.1225,2.775,5.91,0.76
Kern,3.895,1.6825,13.0675,1.3775
Placer,3.7625,1.025,20.045,1.8825
San Bernardino,2.22,0.8425,6.175,0.8925
Santa Clara,1.45,0.395,5.055,0.725
Alpine,0.0,0.0,4240.09,0.0
Colusa,0.0,0.0,282.24,0.0
Glenn,0.0,0.0,238.3,0.0
Imperial,0.0,0.0,35.12,0.0
Inyo,0.0,0.0,387.89,0.0
Madera,0.0,0.0,39.82,0.0
Marin,0.0,0.0,17.59,0.0
Mariposa,0.0,0.0,408.06,0.0
Modoc,0.0,0.0,740.74,0.0
Mono,0.0,0.0,402.28,0.0
Monterey,0.0,0.0,13.87,0.0
Napa,0.0,0.0,38.88,0.0
Plumas,0.0,0.0,393.69,0.0
San Benito,0.0,0.0,92.97,0.0
San Mateo,0.0,0.0,6.7,0.0
Sierra,0.0,0.0,2379.92,0.0
Solano,0.0,0.0,13.12,0.0
Tehama,0.0,0.0,101.87,0.0
Trinity,0.0,0.0,544.89,0.0
Tulare,0.0,0.0,14.04,0.0
Tuolumne,0.0,0.0,122.27,0.0
Unknown,,0.0,,
