county,rate,num1,num2,num3
Modoc,131.925,35.945,702.7775,65.9625
Lake,80.71,36.775,194.615,27.565
Glenn,65.66,17.89,349.7725,32.83
San Francisco,62.19,41.2,90.2775,11.8575
Mendocino,59.12,20.8175,147.56,25.23
Stanislaus,37.99,19.1975,69.0025,11.5225
Humboldt,32.67,12.37,90.8825,13.145
Kern,31.1575,16.71,53.8775,8.685
Ventura,28.395,15.1575,48.5325,7.8625
Napa,24.02,10.37,80.5625,8.4925
Sonoma,23.3925,12.2525,44.285,6.8
Calaveras,23.085,6.29,122.9675,11.5425
Butte,22.3575,6.09,64.12,11.1825
San Bernardino,22.015,14.1025,33.0425,4.5375
Marin,21.7725,7.665,54.345,9.295
Tuolumne,20.5075,5.5875,109.2475,10.255
San Joaquin,19.53,8.255,39.905,7.18
Santa Barbara,18.0,10.2875,41.68,4.5
Kings,17.7775,4.845,94.7025,8.89
Sacramento,17.545,10.5475,28.63,4.04
Santa Cruz,16.995,4.6275,48.7325,8.4975
Riverside,16.55,10.4525,25.255,3.53
Solano,15.7,6.78,38.18,5.55
San Luis Obispo,15.385,7.95,41.0675,4.4425
Monterey,14.535,3.96,41.6825,7.2675
California,14.5325,12.915,16.3,0.85
Contra Costa,14.065,6.845,26.3475,4.48
Fresno,13.735,6.1475,28.985,4.745
Madera,13.265,3.615,70.66,6.6325
San Diego,12.7275,7.94,19.3975,2.7475
Alameda,11.8225,5.7625,21.65,3.6875
Orange,9.7425,5.6375,15.76,2.4
Los Angeles,9.42,6.91,12.5475,1.3825
Shasta,8.0025,2.18,42.63,4.0025
El Dorado,6.545,1.7825,34.8725,3.2725
San Mateo,4.79,1.305,16.685,2.395
Santa Clara,3.32,1.2575,9.2375,1.335
Alpine,0.0,0.0,3099.9,0.0
Amador,0.0,0.0,109.49,0.0
Colusa,0.0,0.0,347.68,0.0
Del Norte,0.0,0.0,196.32,0.0
Imperial,0.0,0.0,44.14,0.0
Inyo,0.0,0.0,274.27,0.0
Lassen,0.0,0.0,220.63,0.0
Mariposa,0.0,0.0,234.21,0.0
Merced,0.0,0.0,33.19,0.0
Mono,0.0,0.0,386.27,0.0
Nevada,0.0,0.0,40.12,0.0
Placer,0.0,0.0,15.17,0.0
Plumas,0.0,0.0,210.79,0.0
San Benito,0.0,0.0,117.67,0.0
Sierra,0.0,0.0,1294.34,0.0
Siskiyou,0.0,0.0,94.78,0.0
Sutter,0.0,0.0,75.3,0.0
Tehama,0.0,0.0,94.32,0.0
Trinity,0.0,0.0,293.23,0.0
Tulare,0.0,0.0,19.4,0.0
Yolo,0.0,0.0,38.33,0.0
Yuba,0.0,0.0,89.15,0.0
Unknown,,0.0,,
