county,rate,num1,num2,num3
San Francisco,42.5675,26.5775,65.625,9.29
Calaveras,23.585,6.425,125.6375,11.7925
Sutter,22.3725,6.095,119.1775,11.185
Lake,20.495,5.585,109.185,10.2475
Merced,19.1125,8.25,64.095,6.7575
Kern,17.0675,7.64,36.02,5.8975
Mendocino,14.675,3.9975,78.18,7.3375
Imperial,13.2025,3.5975,70.325,6.6
Riverside,13.1375,7.3925,21.6325,3.37
Madera,12.9875,3.54,69.1875,6.495
Sacramento,11.96,5.5025,22.675,3.97
Sonoma,11.59,3.16,29.67,5.79
Marin,11.0125,4.755,36.9325,3.895
Humboldt,10.8475,2.955,57.79,5.425
Yolo,10.76,2.9325,57.3175,5.38
Nevada,10.645,2.9,56.6975,5.3225
San Diego,10.1275,5.86,16.3825,2.495
Contra Costa,9.85,3.73,21.345,3.96
Santa Clara,9.4075,4.83,17.895,2.78
Stanislaus,8.15,2.22,28.39,4.075
Orange,7.865,4.1875,13.6275,2.205
California,7.6195,6.4285,8.9675,0.635
San Bernardino,7.5575,3.695,15.0275,2.3825
San Mateo,7.4575,3.8525,19.905,2.1525
Alameda,6.235,2.6125,14.07,2.325
San Joaquin,6.035,1.645,21.015,3.015
Santa Cruz,5.7675,1.57,30.7175,2.8825
Tulare,5.56,1.515,29.62,2.78
Ventura,4.56,1.24,15.875,2.28
Los Angeles,2.805,1.5075,4.785,0.77
Alpine,0.0,0.0,3048.66,0.0
Amador,0.0,0.0,107.05,0.0
Butte,0.0,0.0,25.21,0.0
Colusa,0.0,0.0,344.76,0.0
Del Norte,0.0,0.0,208.65,0.0
El Dorado,0.0,0.0,25.36,0.0
Fresno,0.0,0.0,8.8,0.0
Glenn,0.0,0.0,248.24,0.0
Inyo,0.0,0.0,272.24,0.0
Kings,0.0,0.0,72.16,0.0
Lassen,0.0,0.0,222.49,0.0
Mariposa,0.0,0.0,234.81,0.0
Modoc,0.0,0.0,487.95,0.0
Mono,0.0,0.0,407.61,0.0
Monterey,0.0,0.0,18.33,0.0
Napa,0.0,0.0,43.54,0.0
Placer,0.0,0.0,15.46,0.0
Plumas,0.0,0.0,197.69,0.0
San Benito,0.0,0.0,126.94,0.0
San Luis Obispo,0.0,0.0,18.77,0.0
Santa Barbara,0.0,0.0,17.06,0.0
Shasta,0.0,0.0,30.09,0.0
Sierra,0.0,0.0,1072.35,0.0
Siskiyou,0.0,0.0,99.19,0.0
Solano,0.0,0.0,14.72,0.0
Tehama,0.0,0.0,96.47,0.0
Trinity,0.0,0.0,291.15,0.0
Tuolumne,0.0,0.0,79.5,0.0
Yuba,0.0,0.0,99.83,0.0
Unknown,,0.0,,
