county,rate,num1,num2,num3
San Francisco,62.0725,41.835,89.435,11.4775
Lassen,59.2425,16.1425,315.5875,29.62
Lake,41.71,11.365,145.26,20.855
San Benito,33.31,9.075,177.45,16.655
Humboldt,33.2775,9.0675,95.42,16.635
Nevada,32.1225,8.7525,92.12,16.065
San Luis Obispo,30.6175,13.7075,64.6225,10.58
Mendocino,29.85,12.8875,100.1125,10.555
Imperial,25.92,11.19,86.93,9.165
Kern,24.6125,11.7175,46.3125,7.9675
Napa,23.5775,10.1775,79.0725,8.335
El Dorado,20.0625,7.5975,55.81,8.07
Merced,18.725,5.1,65.215,9.36
Sonoma,17.5425,7.575,37.2625,6.2025
Ventura,13.405,5.08,29.05,5.395
Stanislaus,11.9625,4.53,33.28,4.815
Fresno,11.7225,3.945,27.245,5.175
Santa Clara,11.56,5.7475,21.0825,3.55
Riverside,11.1525,6.41,18.6525,2.8575
Marin,10.9475,4.725,36.71,3.87
California,10.49575,9.1135,12.03075,0.73025
San Diego,9.955,5.92,15.9625,2.375
San Joaquin,8.7775,3.325,24.4175,3.5325
Alameda,8.5525,3.6125,17.4675,3.14
Orange,8.2475,4.43,14.07,2.2675
Contra Costa,8.075,2.715,18.78,3.565
Shasta,8.0625,2.1975,42.945,4.03
Butte,7.4975,2.0425,39.945,3.75
Los Angeles,7.195,5.005,10.035,1.225
San Bernardino,5.22,2.09,11.86,1.9975
Sacramento,5.16,1.82,12.8775,2.2025
San Mateo,4.945,1.345,17.215,2.47
Santa Barbara,4.5875,1.25,24.4375,2.295
Placer,4.1675,1.135,22.1975,2.0825
Alpine,0.0,0.0,3099.9,0.0
Amador,0.0,0.0,104.83,0.0
Calaveras,0.0,0.0,86.8,0.0
Colusa,0.0,0.0,342.83,0.0
Del Norte,0.0,0.0,203.69,0.0
Glenn,0.0,0.0,243.33,0.0
Inyo,0.0,0.0,265.39,0.0
Kings,0.0,0.0,67.61,0.0
Madera,0.0,0.0,49.02,0.0
Mariposa,0.0,0.0,229.98,0.0
Modoc,0.0,0.0,476.6,0.0
Mono,0.0,0.0,386.27,0.0
Monterey,0.0,0.0,17.99,0.0
Plumas,0.0,0.0,198.43,0.0
Santa Cruz,0.0,0.0,21.22,0.0
Sierra,0.0,0.0,1221.48,0.0
Siskiyou,0.0,0.0,96.21,0.0
Solano,0.0,0.0,14.68,0.0
Sutter,0.0,0.0,77.86,0.0
Tehama,0.0,0.0,94.2,0.0
Trinity,0.0,0.0,289.1,0.0
Tulare,0.0,0.0,20.08,0.0
Tuolumne,0.0,0.0,77.24,0.0
Yolo,0.0,0.0,39.35,0.0
Yuba,0.0,0.0,96.8,0.0
Unknown,,0.0,,
